CODE,Q1,A1,P/F,Q2
27,경도에 대해 설명해주세요.,"경도는 소성 변형에 대한 저항성을 뜻합니다. 일반적으로 쓰이는 경도는 비커스 경도, 브리넬 경도, 로크웰 경도, 쇼어 경도 등이 있습니다. 경도와 인장 강도는 비례하기 때문에 열처리 후 인장강도 예측을 위해 경도 시험을 실시하기도 합니다. 공업 면에서 경도를 측정하는 경우가 많은데 금속의 열처리나 균질성을 조사합니다.",P,소성변형에 대해 설명해주세요.
27,경도시험에 대해 설명해주세요.,일반적인 경도에 대한 개념은 무르다. 딱딱하다라는 경험에 바탕을 둔 것입니다. 경도시험은 재료의 경도 값을 알고자 하거나 경도 값으로부터 강도를 추정하고 싶은 경우 또는 경도 값으로부터 시편의 가공상태나 열처리상태를 비교하고 싶은 경우에 행하기도 합니다. 단순하게 재료의 경도 값을 알고자 하는 경우에는 별 문제가 없으며 적절한 시험방법을 선택하면 됩니다.,P,슈어 경도 시험방법에 대해 설명해주세요.
27,경도시험에 대해 설명해주세요.,재료의 경도는 강도와 마찬가지로 파단의 저항력에 속하는 기계적 성질로서 가장 보편적인 실험으로 시험편의 모양으로 모양이나 크기에 제한이 작습니다. 국부적인 성질을 알수 있으며 사용 중인 부품이나 파편에서 시험편을 얻을 수 있으며 공업적으로 경도 시험은 재료의 검사 수단으로 널리 사용되고 있습니다.,P,공업 부문에서 경도시험을 사용한 사례에 대해 설명해주세요.
27,경도시험에 대해 설명해주세요.,경도 시험은 경도력을 측정하는 것인데 주로 인장 강도를 측정함으로써 간접적으로 산출하게 됩니다. 따라서 인장 강도 시험과 경도 시험은 동일하게 일어나며 해당 인장 강도의 역수를 경도로 측정하고 있습니다,F,
27,경도시험에 대해 설명해주세요.,물질의 경도는 강도와 다르게 파단의 저항력에 속하는 물리적 성질로서 가장 보편적인 실험으로 시험편의 모양으로 모양이나 크기에 대한 제한이 있다는 단점이 있습니다. 그러나 해당 실험으로는 국부적인 성질은 파악하기 어렵습니다,F,
27,경도시험에 대해 설명해주세요.,"경도시험은 손쉽게 측정하기가 어려워 기계적인 성질을 토대로 물리값을 치환하는 방식으로 이뤄집니다. 브리넬 경도, 비커스 경도, 로크웰 경도시험 등이 있으며, 해당 방정식은 모두 동일한 값이 산출된다는 특징이 있습니다",F,
27,경도시험에 대해 설명해주세요.,"경도시험은 손쉽게 측정할 수 있게 하기 위해, 재료의 기계적 성질을 판정하는 방법으로 흔히 사용됩니다. 경도는 인장시험과 달리 비교하는데 수치이며, 경도를 측정하는 방법으로 브리넬경도, 비커어스 경도, 로크웰 경도, 쇼어 경도 등이 있으며, 경도값으로부터 시편의 가공상태나 열처리 상태등을 알고자 하는 경우에는 그에 따라 적절한 경도측정방법이나 순서를 결정해야 합니다. ",P,인장시험에 대해 설명해주세요.
27,구조해석에 대해 설명해주세요.,"구조 해석은 설계단계에 있는 구조물이 실제 제작되었을 때, 설계자가 예상했던 외력이 가해지는 경우 가장 불리한 상황에서도 안전한가를 검증하는 일입니다. 구조 해석이 완벽한 기술은 아니지만 물리현상의 0%까지 구현할 수 있는 정확성을 갖고 있습니다. 구조 해석은 비교적 유동해석에 비해 정확도가 높기 때문에 개발 초기단계부터 접목하여야 합니다.",P,유동해석에 대해 설명해주세요.
27,구조해석에 대해 설명해주세요.,구조 해석은 방법과 목적으로 분류될 수 있습니다. 실무자를 위해서는 목적으로 분류하는 것이 좋지만 대부분의 이론에서는 방법으로 분류합니다. 따라서 맣은 해석 실무자들은 목적으로 분류되는 강도 해석이 선형 해석인지 비선형 해석인지를 모르게 됩니다. 해석을 하는 이유는 정량적으로 그 값을 예측하기 위해서입니다.,P,방법적 측면에서 비전형 해석에 대해 설명해주세요.
27,구조해석에 대해 설명해주세요.,구조해석은 설계단계를 지난 구조물이 실제로 제작되기 전에 설계자가 해당 구조물이 완성된 후에 어떠한 힘이 구조물에 가해질 것인지를 실험하는 단계입니다. 따라서 실제로 제작되기전 안전 설비 검사 역시 구조해석의 일부입니다,F,
27,구조해석에 대해 설명해주세요.,구조해석은 방법과 목적으로 분류할 수 있습니다. 실무자를 위해서는 방법으로 분류하는 것이 좋지만 대부분의 이론에서는 목적으로 분류합니다. 따라서 많은 해석 실무자들은 방법으로 분류되는 강도해석을 수행하고 있습니다,F,
27,구조해석에 대해 설명해주세요.,구조해석은 건축분야 뿐 아니라 토목이나 조각에서도 안전하고 경제적인 구조물을 만들기 위해서 필수적인 단계입니다. 예상되는 하중을 미리 계산하여 해당 구조가 외력을 버틸 수 있을지 측정하지만 해당 구조 해석을 통과하지 못하더라도 구조물이 제작됩니다,F,
27,구조해석에 대해 설명해주세요.,구조 해석은 토목이나 건축 구조물 등의 안전하고 경제적인 구조물을 만들기 위해 공식 및 프로그램을 사용하여 해석합니다. 안전하고 경제적인 구조물 설계를 위해서 예상되는 하중에 대한 구조물 전체 및 각 부재의 거동을 분석합니다. 구조해석을 통하여 얻은 결과는 사용되는 구조재료의 특성을 고려하여 정해진 방법에 따른 설계를 사용합니다.,P,구조해석 프로그램에 대해 설명해주세요.
27,선반 가공에 대해 설명해주세요.,"선반가공이란 공작물을 회전시키면서 바이트로 가공하는 기계 가공입니다. 밀링은 공구가 회전하면서 공작물을 가공합니다다. 선삭이라고도 하며 회전체 가공을 뜻합니다. 기본 가공에는 원통절삭, 테이퍼 절삭, 홈 절삭, 단면 절삭, 보링 및 내부 홈 절삭, 절단, 나사산절삭, 널링가공, 드링킹 가공 등이 있습니다.",P,원통 절삭 가공 방식에 대해 설명해주세요.
27,선반 가공에 대해 설명해주세요.,"공작기계 중에서 가장 역사가 오래되며, 많이 사용되는 대표적인 것입니다. 바이트를 사용하는 작업을 사람의 손으로부터 기계로 할 수 있게 되었습니다. 또한, 기계동력으로 선반을 운전하면서, 변환기어 등을 사용하여 나사 깎는 작업은 물론 각종 기계부품을 정밀하게 가공할 수 있게 되었습니다.",P,나사의 테이프 절삭에 대해 설명해주세요.
27,선반 가공에 대해 설명해주세요.,"선반가공이란 공작물을 고정시킨 후 바이트를 회전시킴으로써 진행되는 기계 가공입니다. 기본 가공과 전문가공이 있으며 기본가공에는 나사산절삭,널링가공, 드링킹 가공 등이 있으며, 전문가공에는 원통절삭, 테이퍼 절삭 등이 있습니다",F,
27,선반 가공에 대해 설명해주세요.,공작 기계 중 가장 최근에 널리 발전한 것이 선반 가공입니다. 바이트를 사용하는 작업을 사람의 손에서하는 수작업에서 기계로 할 수 있게 되면서 일의 능률이 상승하였지만 그 비용이 기하급수적으로 증가하였다는 단점이 있습니다,F,
27,선반 가공에 대해 설명해주세요.,"선반 가공은 두날 가공 공구로 원통형의 물질을 정육면체형으로 변경시킬 때 많이 사용됩니다. 공작물을 회전시킴으로써 해당 공작물의 각도나 물리적 형질, 부피 등을 조절할 수 있으며 주로 해당 가공에는 보링 및 내부 홈 절삭이 이용됩니다",F,
27,선반 가공에 대해 설명해주세요.,"선반 가공은 한날 가공 공구로 원통형 및 둥근 형태를 생성합니다. 선반 가공의 정의는 공작물이 회전하면서 공구는 고정되어있는 것입니다. 금속 가공을 위한 가장 일반적인 공정이며, 매우 최적화된 공정이므로 공작 응용프로그램의 다양한 요소를 철저히 고려해야합니다. 선반 가공은 다양한 기본 작업으로 나눌 수 있습니다.",P,선반가공 중 기본작업의 종류에 대해 설명해주세요.
27,밀링 머신에 대해 설명해주세요.,"밀링 머신이란 원판 또는 원통체의 외주면이나, 단면에 다수의 절삭날로 평면, 곡면 등을 절삭하는 기계를 말합니다.  선반과는 달리 커터날 즉 엔드밀 등이 회전하고, 공작물이 바이스 등에 고정되어 있습니다. 여러 가지 형태가 있으며, 니(knee) 형 밀링머신을 주로 사용합니다.",P,밀링 엔드밀로 절삭할 시에 주의사항에 대해 설명해주세요.
27,밀링 머신에 대해 설명해주세요.,밀링 머신은 회전하는 절삭공구에 가공물을 이송하여 원하는 형상으로 가공하는 공작 기계입니다. 이때 회전하는 절삭공구를 밀링 커터라 하는데 날이 다수인 것과 단인 공구가 있습니다. 공작물은 테이블에 공작되며 테이블은 세로 방향 가로 방향 및 상하 방향으로 이동한하는 방식입니다.,P,주축이 테이블에 수직으로 되어있는 밀링머신에 대해 설명해주세요.
27,밀링 머신에 대해 설명해주세요.,밀링 머신이란 원판 또는 가공 공구의 둥근 형태를 생성하는 기계입니다. 공작물을 회전시키면서 공구는 고정되어있으며 금속 가공을 위해 가장 일반적으로 사용하는 기계이며 매우 최적화된 성능을 자랑하고 있습니다,F,
27,밀링 머신에 대해 설명해주세요.,밀링 머신은 선반과는 달리 커터날 즉 엔드밀 등이 고정된 채로 공작물이 회전하는 방식을 사용합니다. 주로 니형 밀링머신을 사용하며 단면에 하나의 두꺼운 절삭날로 작업하는 것이 특징입니다.,F,
27,밀링 머신에 대해 설명해주세요.,밀링 머신은 두 개 이상의 날을 가진 밀링 커터를 회전시킴으로써 절삭하는 방식을 취하는데 해당 커터는 고정되어 있어 교체가 불가능하다는 단점 떄문에 절삭의 종류에 따라 날을 바꿀 수 없어 단일한 용도로만 사용되고 있습니다,F,
27,밀링 머신에 대해 설명해주세요.,"밀링 머신은 두 개 이상의 날을 가진 밀링커터를 회전시킨 다음 공작물을 절삭하는 기계입니다. 선반과 달리 커터날, 주로 엔드밀을 말하는데 용도에 따라 쉽게 교체 가능합니다. 날은 회전하고, 공작물은 고정돼 있습니다. 작은 기계 부품부터 크기가 큰 갠트리 밀링 작업까지 소화합니다.",P,선반과 밀링의 차이에 대해 설명해주세요.
27,CAM에 대해 설명해주세요.,"CAM이란 컴퓨터를 이용한 생산공정의 관리를 의미한다고 할 수 있습니다. 먼저 CAD로 작성한 회로의 NET 데이터를 기초로 PCB의 배선패턴을 설계하고, 이를 바탕으로 CAM, CAT에 필요한 정보를 작성합니다. CAD의 성능이나 취급되는 데이터의 형식은 각 회사마다 다르며, CAM, CAT와 CAD의 인터페이스도 각각 다릅니다.",P,생산공정에 대해 설명해주세요.
27,CAM에 대해 설명해주세요.,"CAM은 공작물 제조에서 공작 기계 및 관련 공작 기계를 제어하기 위해 소프트웨어를 사용합니다. CAM은 컴퓨터 보조 제조의 약어로, 제조 공정에 사용되는 공작 기계를 제어하기 위해 소프트웨어를 사용하는 것을 의미합니다. CAM은 일반적으로 컴퓨터 보조 설계 이후의 다음 단계입니다.",P,CAM 소프트웨어 종류에 대해 설명해주세요.
27,CAM에 대해 설명해주세요.,"CAM는 설계분야를 컴퓨터의 도움을 얻어 발전시키는 개념으로 설계의 기본개념 단계에서부터 해석까지 전 과정에 걸쳐서 컴퓨터를 활용하여 설계하는 방식이라고 할 수 있습니다. CAM에서는 강력한 데이터 처리능력을 이용하여 설계에 필요한 자료를 그림의 형태로 나타내어 이해를 돕게 해주는 역할을 하기도 합니다.

?",F,
27,CAM에 대해 설명해주세요.,CAM은 공작물 제조에서 공작 기계를 제어하기 위해 사용되는 하드웨어를 말합니다. CAM은 컴퓨터 보조 제조의 약자로 일반적으로 컴퓨터 보조 설계가 일어나기 전 바로 직전의 단계에 수행되고 있습니다.,F,
27,CAM에 대해 설명해주세요.,"CAM은 컴퓨터에 의해 추상적이고 미형상적인 모델을 사용하여 가공 및 생산의 구상도에 대한 자료를 얻어내는 기술로서 주로 CAT, CAD와 같은 인터페이스를 사용하며 동시 다발적으로 수행된다는 특징이 있습니다.",F,
27,CAM에 대해 설명해주세요.,CAM이라는 것은 컴퓨터에 의해 구체화되고 형상화된 모델을 이용하여 가공 및 생산에 필요한 자료를 얻어내는 기술로 그에 필요한 과정들은 NC프로그래밍에 의한 NC공작 기계를 사용하는 과정 등의 제품을 만드는 과정과 같은 가공 및 생산분야에서 컴퓨터를 활용하는 기술을 말합니다.,P,NC프로그래밍에 대해 설명해주세요.
27,CAD에 대해 설명해주세요.,"CAD는 설계분야를 컴퓨터의 도움을 얻어 발전시키는 개념으로 설계의 기본개념 단계에서부터 해석까지 전 과정에 걸쳐서 컴퓨터를 활용하여 설계하는 방식이라고 할 수 있습니다. CAD에서는 강력한 데이터 처리능력을 이용하여 설계에 필요한 자료를 그림의 형태로 나타내어 이해를 돕게 해주는 역할을 하기도 합니다.

?",P,CAD의 데이터 처리 과정에 대해 설명해주세요.
27,CAD에 대해 설명해주세요.,"CAD는 오토데스크사에서 만든 프로그램입니다. 즉, 컴퓨터 지원 설계의 약어로써 간단하게 말해서 컴퓨터를 이용해 도면을 만드는 설계 프로그램이라고 할 수 있습니다. 따라서 건축이나 인테리어 혹은 기계설비쪽에서 주로 사용되는 프로그램입니다. 벡터방식을 기본으로 사용하며 도면을 문서화해서 효율적으로 일 할 수 있게 해줍니다..",P,벡터방식에 대해 설명해주세요.
27,CAD에 대해 설명해주세요.,"CAD은 공작물 제조에서 공작 기계 및 관련 공작 기계를 제어하기 위해 소프트웨어를 사용합니다. CAD은 컴퓨터 보조 제조의 약어로, 제조 공정에 사용되는 공작 기계를 제어하기 위해 소프트웨어를 사용하는 것을 의미합니다. CAD은 일반적으로 컴퓨터 보조 설계 이후의 다음 단계입니다.",F,
27,CAD에 대해 설명해주세요.,CAD는 컴퓨터 지원 디자인 또는 제도입니다. 컴퓨터에 의한 설계 지원 도구의 일종으로 복잡한 도면을 생성하거나 도면의 시안을 확립하는 역할을 합니다. 그러나 스칼라 값을 기본으로 하기 떄문에 변화량을 측정할 수 없다는 한계가 있습니다,F,
27,CAD에 대해 설명해주세요.,CAD는 오토 데스크사에서 만든 컴퓨터 지원 디자인입니다. 컴퓨터를 이용해 도면을 만드는 설계 프로그램이지만 기계설비에서만 사용된다는 단점이 있습니다. 세밀한 조정을 할 수 있는 도면을 만드는데 한계가 있기 떄문입니다,F,
27,CAD에 대해 설명해주세요.,"CAD는 컴퓨터 지원 디자인 또는 제도 입니다. 컴퓨터에 의한 설계 지원 도구를 말합니다. 산업예술 분야, 군사, 과학용 시물레이션(모의실험) 분야, 가상의 세계를 보여주는 가상현실(VR) 분야 등 우리가 생활하면서 접하는 모든 것들이 캐드에서 제작된다고 볼 수 있습니다.",P,전자 설계에서 사용하는 캐드의 종류에 대해 설명해주세요.
27,레이저 가공에 대해 설명해주세요.,"레이저 가공은 레이저로 자재의 일부분에 열을 가해 커팅, 가공하는 방법입니다. 아주 단단하거나 깨지기 쉬운 재료의 가공이 쉽고, 접촉없이 가공하기 때문에 장비의 마모가 없다는 장점이 있습니다. 금속, 알루미늄, 유리, 아크릴, 목재 등 다양한 재료가 레이저 가공이 가능합니다.",P,레이저 가공의 단점에 대해 설명해주세요.
27,레이저 가공에 대해 설명해주세요.,"레이저 가공은 고밀도의 레이저를 조절하여 공작물의 일부를 녹이고 증발시키는 가공법으로 금속,비금속,복합재료의 드릴링이나 절단에 적합합니다. 또한 녹슨 금속의 표면의 녹을 태워 제거 하는데도 사용된다. 가공표면이 거칠고, 열 영향층이 생기며, 재료 표면 반사도의 영향이 크다는 단점이 있다.",P,녹슨 표면에 레이저 가공을 했을 때 얻을 수 있는 이점에 대해 설명해주세요.
27,레이저 가공에 대해 설명해주세요.,레이저 가공은 레이저를 통해 자재의 전부에 열을 가해서 가공하는 방법입니다. 레이저 자체가 굉장히 고가를 자랑하기 떄문에 일부분에 열을 가해서 커팅하는 정도의 단순 가공은 레이저 가공을 통해 수행되지 않습니다.,F,
27,레이저 가공에 대해 설명해주세요.,레이저 가공은 고밀도의 레이저를 조절하여 공작물을 녹이거나 증발시키는 가공법으로 주로 금속에서 이뤄집니다. 비금속이나 복합재료의 경우 경도나 강도가 금속보다 약하기 떄문에 다른 가공법을 통해서 가공하는 것이 일반적입니다,F,
27,레이저 가공에 대해 설명해주세요.,레이저 가공은 녹슨 금속의 표면에 존재하는 녹을 제거하는데에도 사용됩니다. 단 이때 레이저에 노출된 금속의 경도가 급격하게 하락하는 결과를 초래하기 때문에 가공 즉시 금속을 교체해주어야 합니다,F,
27,레이저 가공에 대해 설명해주세요.,"주로 고밀도의 열원으로 레이저를 사용합니다. 복잡한 모양의 부품을 미세하게 가공할 수 있으며, 작업 시 소음과 진동이 없으며 작업환경을 깨끗하게 유지할 수 있습니다. 레이저 빔을 물체의 표면에 조사하면, 재료 표면의 온도가 급격히 올라가 표면 근처가 용융됨과 동시에 증발됨으로써 물질이 제거되어 가공이 이루어집니다.",P,레이저 가공이 적합한 재료에 대해 설명해주세요.
27,워터젯에 대해 설명해주세요.,"워터젯은 초고압 펌프로 직경의 미세한 노즐을 통해 이를 분사시켜 빠른 속도 에너지를 이용하여 물체를 절단하는 설비입니다. 초고압 펌프, x-y table등으로 구성되어 있습니다. 특히 연마재를 혼합하여 분사 절단하는 시스템으로 모든 금속류나 딱딱한 재질의 절단이 가능합니다. ",P,워터젯으로 절단이 가능한 방향에 대해 설명해주세요.
27,워터젯에 대해 설명해주세요.,"워터젯은 초고압으로 응축된 물 또는 연마 혼합 물을 오리피스,노즐을 통해 소재 표면에 분사하여 원하는 형상으로 절단하는 절단 기술 장비입니다. 순수 워터젯은 순수 물로 절단 하는 방식이며, 주로 식품, 의약, 의류, 목재 등의 부드러운 제품 절단에 사용 됩니다. 철, 알루미늄, 스테인리스, 복합소재 등의 절단에도 사용됩니다.",P,물을 이용했기 때문에 생기는 특징에 대해 설명해주세요.
27,워터젯에 대해 설명해주세요.,"워터젯은 고밀도의 물을 열원으로 사용합니다. 복잡한 모양의 부품을 미세하게 가공할 수 있으며, 작업 시 소음과 진동이 존재하지 않아 작업환경을 깨끗하게 유지할 수 있습니다. 또한 물을 통해 물체의 표면을 조사할 수 있습니다",F,
27,워터젯에 대해 설명해주세요.,워터젯 가공법은 최근부터 사용되기 시작한 기계공법입니다. 그러나 물 자체의 경도가 약하기 떄문에 금속의 경우 절단이 어려우며 쉽게 작업할 수 있다는 장점때문에 대량 양산에 적용가능한 공법으로 알려져 있습니다,F,
27,워터젯에 대해 설명해주세요.,워터젯은 초고압 펌프를 이용하여 증발이 되기 직전 물을 분사시켜 빠른 속도 에너지를 이용하여 물체를 절단합니다. 해당 펌프를 통해 물 이외의 다른 액체를 주입시켜도 동일한 효과를 발휘한다는 특징을 가지고 있습니다,F,
27,워터젯에 대해 설명해주세요.,"워터젯 가공법은 사용하기 시작한 지는 오래 되었으며 가장 빠르게 성장하고 있는 가공 프로세스 중 하나입니다. 지구상의 거의 대부분의 소재를 자를 수 있으며, 쉽게 작업 할 수 있기 때문에 본격적인 대량 양산에 적용하는 대기업부터 대학, R&D연구소 등 다양한 시설에서 사용자의 다양한 목적으로 사용되고 교육되고 있습니다.",P,대량양산을 할 수 있는 가공법의 종류에 대해 설명해주세요.
27,특수 가공 중 래핑 가공에 대해 설명해주세요.,래핑은 현탁에 가공액을 가공품과 공구와의 사이에 공급하여 적당한 압력을 가하면서 상대운동 시킴으로써 정밀도가 높은 평활면을 얻는 표면다듬질 법입니다. 산화 알루미늄이나 탄화규모 등과 주철 등의 경질랩을 사용하고 고능률적으로 소정의 형상으로 다듬질하는 공정이며 거친 지립에서 고운 지립 순으로 이행합니다.,P,경질랩의 장점에 대해 설명해주세요.
27,특수 가공 중 래핑 가공에 대해 설명해주세요.,"래핑은 정밀하게 끝손질 된 공작면의 평면이나 구면 또는 원통면의 내면이나 바깥면을 더욱 정밀하게 가공으로써, 특별한 숙련을 필요로 하지 않으며 일감을 일정한 치수 한계내로 완성시키기가 용이한 가공법입니다. 기계의 크기는 랩판의 지름, 랩판 사이의 최대거리, 랩의 최대압력으로 표시합니다.",P,래핑 기계의 가공 방식에 대해 설명해주세요.
27,특수 가공 중 래핑 가공에 대해 설명해주세요.,"래핑이라고 하는 것은 입자를 사용한 표면 가공법의 일종입니다. 때에 따라서는 폴리싱과 래핑을 합쳐서 래핑 가공으로 취급할 때도 있습니다. 래핑은 유연성있는 몸체 위에 아교을 사용하여 입자를 고착시킨 버프바퀴를 고속으로 회전시키고, 여기에 가공물을 접촉시켜 연삭하는 가공법으로 정밀도는 폴리싱보다 못합니다.",F,
27,특수 가공 중 래핑 가공에 대해 설명해주세요.,"래핑가공은 플라즈마 장비를 이용하여 각종 재료를 사용자가 원하는 특성과 사양으로 절단, 용접, 표면처리하는 업무 를 수행하는 일을 말합니다. 래핑은 그 생성 방법 및 압력에 따라 여러 가지 형태로 분류될 수 있으며 번개와 오로라를 예시로 들 수 있습니다. 이들은 각각 상대적으로 높은 압력과 극히 낮은 압력에서 발생됩니다.",F,
27,특수 가공 중 래핑 가공에 대해 설명해주세요.,래핑은 현탁에 가공액을 가공품과 공구와의 사이에 공급하여 강한 압력을 가하면 절대적인 등속운동을 가능하게 하는 공법입니다. 따라서 특별한 숙련이 필요로 하지 않으며 모든 치수를 완성시킬 수 있는 공법으로 여겨지고 있습니다,F,
27,특수 가공 중 래핑 가공에 대해 설명해주세요.,"공작물의 표면을 랩로 눌러서 양자 사이에 연삭 입자의 분말로 되어 있는 래핑 입자를 넣고 상대 운동을 시커면서 공작물 표면에 아주 미소한 양의 칩을 깎아내어 치수가 정밀한 매끄러운 표면을 얻는 가공방법입니다. 정밀한 기계 부품 및 렌즈, 프리즘 등의 광학기계용 유리 기구들은 모두 래핑 작업으로 다듬는 작업을 합니다.",P,건식 랩핑 방법을 적용 시 표면에 생기는 반응에 대해 설명해주세요.
27,특수 가공 중 버핑가공에 대해 설명해주세요.,"직물, 고무 등의 탄성이 있는 재료의 바퀴표면에 유지류로 연삭입자를 부착시키고 일감을 접촉시켜, 마찰에 의한 다듬질을 하는 방법을 버핑이라고 합니다. 버피은 고속회전을 하는 원반으로 직물, 피혁, 콜크, 목재 등으로 만들며 원주면에 연삭입자를 부착시켜 여기에 일감을 꼭 대고 연마 다듬질을 합니다.",P,버핑 가공할때 유리한 연삭입자의 특징에 대해 설명해주세요.
27,특수 가공 중 버핑가공에 대해 설명해주세요.,"버핑 작업은 보통 거친연마, 중간연마, 다듬질연마의 3단계로 구분하는데, 좁은 의미의 버핑은 중간연마와 다듬질연마만을 지칭합니다. 일반적으로 거친 다듬질용 연삭 입자는 버프 바깥쪽에 아교로 고정시켜 사용하지만,그밖의 버핑 작업에서는 연삭입자를 유지 등과 혼합해 봉 모양으로 만든 버프 연마제를 버프에 칠해서 사용합니다.",P,연마제의 중요한 성질에 대해 설명해주세요.
27,특수 가공 중 버핑가공에 대해 설명해주세요.,"버핑가공이란 기체를 수천도의 고온으로 가열하면 가스원자는 원자핵과 전자로 유리되어 이온 상태로 되며 도전성을 띠게 되는데, 이와같이 전리한 기체를 버핑이라고 합니다. 또한 버핑을 대기중에 제트 모양으로 분출시켜 지속하고, 이 때에 발생하는 고온, 고속의 에너지를 사용하여 재료의 절삭이나 절단 등을 하는 가공법입니다.",F,
27,특수 가공 중 버핑가공에 대해 설명해주세요.,"버핑은 정밀하게 끝손질 된 공작면의 평면이나 구면 또는 원통면의 내면이나 바깥면을 더욱 정밀하게 가공으로써, 특별한 숙련을 필요로 하지 않으며 일감을 일정한 치수 한계내로 완성시키기가 용이한 가공법입니다. 기계의 크기는 랩판의 지름, 랩판 사이의 최대거리, 랩의 최대압력으로 표시합니다.",F,
27,특수 가공 중 버핑가공에 대해 설명해주세요.,"버핑이란 보통 거친연마,중간연마,다듬질연마로 구분되는데 좁은 공간에서 내면을 다듬는 작업인 경우인 다듬질 연마에서부터 끝손질을 맡는 거친연마, 해당 내부와 외부를 다듬는 중간 연마의 과정을 포함하고 있습니다",F,
27,특수 가공 중 버핑가공에 대해 설명해주세요.,"버핑이라고 하는 것은 입자를 사용한 표면 가공법의 일종입니다. 때에 따라서는 폴리싱과 버핑을 합쳐서 버핑 가공으로 취급할 때도 있습니다. 버핑은 유연성있는 몸체 위에 아교을 사용하여 입자를 고착시킨 버프바퀴를 고속으로 회전시키고, 여기에 가공물을 접촉시켜 연삭하는 가공법으로 정밀도는 폴리싱보다 못합니다.",P,폴리싱 가공의 특징에 대해 설명해주세요.
27,플라즈마 가공에 대해 설명해주세요.,"기체를 수천도의 고온으로 가열하면 가스원자는 원자핵과 전자로 유리되어 이온 상태로 되며 도전성을 띠게 되는데, 이와같이 전리한 기체를 플라즈마라고 합니다. 또한 아크 방전 플라즈마를 대기중에 제트 모양으로 분출시켜 지속하고, 이 때에 발생하는 고온, 고속의 에너지를 사용하여 재료의 절삭이나 절단 등을 하는 가공법입니다.",P,플라즈마 제트의 발생 원리에 대해 설명해주세요.
