CODE,Q1,A1,P/F,Q2
33,난민에 대해 설명해 주세요.,"난민의 일반적 의미는 생활이 곤궁한 국민, 전쟁이나 천재지변으로 곤궁에 빠진 이재민을 말합니다. 그러나 최근에는 주로 인종적, 사상적 원인과 관련된 정치적 이유에 의한 집단적 망명자를 난민이라 일컫고 있습니다. 난민은 안전하게 보호받을 권리가 있습니다. 난민에 대한 국제적 보호란 신체적 안전 이상의 의미를 포함합니다.",P,망명자에 대해 설명해 주세요.
33,난민에 대해 설명해 주세요.,"난민은 천재지변이나 전쟁으로 인해 생활에 곤궁을 겪는 이재민을 뜻합니다. 국제 단체에서는 현재 정치적 이유에 의한 망명자는 난민으로 분류하지 않고 있으며, 정치적 사유를 통한 난민 신청을 받아 들이고자 노력하고 있습니다. 국제사회는 난민의 안전한 보호를 위해 신체적 안전 보호를 최우선으로 하고 있습니다.",F,
33,난민에 대해 설명해 주세요.,"난민을 보호하기 위해 국제사회에서는 난민 구출을 최우선으로 하고 있습니다. 유엔고등판문관 사무소는 난민에 대한 정의를 명확히 규정하고 있으며, 해당 규정에 적합해야만 난민으로 인정하고 있습니다. 이는 난민의 정의가 불명확할 경우 발생할 문제점에 대처하기 위함입니다. ",F,
33,난민에 대해 설명해 주세요.,"모든 인간은 인종, 종교, 국적 또는 특정 사회집단의 구성원 신분 또는 정치적 견해 등으로 박해 받아서는 안된다는 사상아래 난민이란 개념이 생겨났습니다. 자신의 국적국 보호를 원하지 않는 충분한 이유가 존재해야 난민의 지위를 인정받을 수 있습니다.   ",F,
33,난민에 대해 설명해 주세요.,국제사회에서는 여러 가지 방법으로 구출과 원조에 나서고 있습니다. 러시아혁명으로 인해 난민이 발생하자 국제연맹은 노르웨이의 탐험가 난센을 난민구제판무관으로 임명하여 외국에서 거주할 수 있는 신분증명서를 발급하였고 1939년에는 국제연맹에 독일난민고등판무관 사무소를 두어 난민보호에 나섰습니다.,P,난민보호가 필요한 이유를 설명해 주세요.
33,난민에 대해 설명해 주세요.,"인종, 종교, 국적 또는 특정 사회집단의 구성원 신분 또는 정치적 견해 등을 이유로 박해를 받을 우려가 있다는 충분한 근거 있는 공포로 인하여 자신의 국적국 밖에 있는 자로서, 국적국의 보호를 받을 수 없거나 또는 그러한 공포로 인하여 국적국의 보호를 받는 것을 원하지 아니하는 자를 의미합니다.",P,국적국에 대해 설명해 주세요.
33,사회과학의 개념에 대해 설명해 주세요.,"인간과 인간 사이의 관계에서 일어나는 사회 현상과 인간의 사회적 행동을 탐구하는 과학의 한 분야입니다. 사회과학은 사회현상의 연구를 주목적으로 하지만 방법론적으로는 자연과학의 발전에 영향을 받아 과학적 방법을 사용하여 연구합니다. 사회과학의 대칭적 학문인 자연과학은 자연현상을 연구하는 학문으로, 자연현상으로부터 얻어진 확실한 경험을 토대로 한 보편적인 법칙과 체계화된 지식을 만들어내는 학문이라고 할 수 있습니다.",P,보편적 법칙의 특징을 설명해 주세요.
33,사회과학의 개념에 대해 설명해 주세요.,"인간의 사회 현상과 사회적 행동을 연구해야 하는 필요성이 점차 증가하면서 새로운 탐구 방법이 필요하게 되었습니다. 초기에는 보편적 법칙을 추구하는 자연과학의 영향을 받아 체계화된 지식을 만드는 데 집중했으나, 인간의 행동을 연구하는데 있어 자연과학과 차별화된 방법이 필요하다는 생각이 점자 대두 되면서 대안적 방법을 적극적으로 모색 있습니다. ",F,
33,사회과학의 개념에 대해 설명해 주세요.,"산업혁명 이후 인간의 행위와 사회현상을 연구할 필요성이 점차 증가하면서, 당시 연구방법의 주류였던 논리실증주의를 바탕으로 정립된 학문입니다. 사회현상 역시 과확적 방법을 통해 모든 사람이 납득할만한 법칙을 만드는 것을 목표로 하고 있습니다. 때문에 논리와 무관한 경험적 입증은 철저히 배제하고 있습니다.",F,
33,사회과학의 개념에 대해 설명해 주세요.,"17세기 자연주의와 경험주의의 영향을 받아 인간의 사회적 행위나 현상 역시 과학적으로 연구될 필요성이 있다는 기조 아래 정립된 학문입니다. 이 때문에 초기에는 과학적 연구 방법을 엄격히 사용하는 것을 목표로 하였으나, 현재는 해당 방법이 인간을 연구하는데 있어서는 적합하지 않다는 문제점이 지속적으로 발견되면서 새로운 연구 방법을 모색하고 있습니다. ",F,
33,사회과학의 개념에 대해 설명해 주세요.,"사회과학은 사회적 현상에 대한 지속적인 연구를 통해 사회적 현상을 경험적 지식체계로 만들어 가는 학문입니다. 따라서 사회과학은 논리실증주의에 그 바탕을 두고 있습니다. 즉, 사회현상에 대한 과학적 주장은 납득할 만하고 우리가 관찰한 것과 일치, 즉 경험적으로 입증되어야 합니다.",P,논리실증주의에 대해 설명해 주세요.
33,사회과학의 개념에 대해 설명해 주세요.,근대 이후 사회과학은 17세기에 비약적으로 발전한 자연주의와 경험주의에 영향을 받아 과학적 연구 방법을 적극적으로 도입하게 됩니다. 과학적 연구 방법의 사용을 중시하는 움직임은 실증주의에 이르러 극대화되었습니다. 이들은 실험과 논증을 거쳐 증명된 것만을 참으로 받아들여야 한다고 생각하였습니다. ,P,경험주의에 대해 설명해 주세요.
33,사회과학의 접근방법에 대해 설명해 주세요.,사회적 현상을 연구하는 사회과학은 자연과학에 비해 규칙성의 발견과 이를 일반화 하는데 어려움이 많습니다. 그 이유는 인간의 행동 및 사고의 비합리성과 주관성으로 인해 예외적인 현상이 쉽게 발생할 수 있기 때문입니다. 사회과학은 자연과학과 달리 인간 사이의 관계를 연구하기 때문에 연구 진행시 인간의 가치관과 존엄성이 문제가 됩니다.,P,사회과학에서 일반화가 어려운 이유를 설명해 주세요.
33,사회과학의 접근방법에 대해 설명해 주세요.,"사회적 현상을 연구하기 위해 자연과학의 방법론을 차용한 사회과학은 비약할만한 규칙성의 발견과 보편 법칙을 정립 했습니다. 인간의 행동 및 사고가 때로는 비합리적이며 주관적이라는 문제점에 봉착하였으나, 이는 용인될만한 오차범위에 해당하는 것으로 인정받고 있습니다. ",F,
33,사회과학의 접근방법에 대해 설명해 주세요.,"인간의 사회현상은 자연현상과 다르게 인간의 관념, 윤리의식 등의 예측 불가능한 변수가 많아 방법론이 타당하지 않다는 지적을 지속적을 받고 있습니다. 규칙성과 보편법칙을 적용함에 있어, 수많은 오류가 발생하여 아직 정립된 이론 적용을하기에는 시기상조라는 평가를 받고 있습니다.",F,
33,사회과학의 접근방법에 대해 설명해 주세요.,"사회과학은 자연과학처럼 일반화와 보편법칙 발견을 위해 방법론을 차용하는 등의 노력을 하고 있습니다. 이로 인해 비약할만한 성과를 얻고 있으나, 이론이 검증되기 위해서는 상대적으로 긴 시간이 필요합니다. 이 때문에 실질적으로 이론의 수정이 불가능하다는 문제점을 안고 있습니다. ",F,
33,사회과학의 접근방법에 대해 설명해 주세요.,"인간은 자연현상과 다르게 복잡한 사상체계나 신념, 관념, 윤리의식 등을 가지고 있기 때문에 자연과학과 동일한 방법, 즉 실험 등과 같은 방법으로 사회현상을 연구하여 규명하는데 한계가 있습니다. 하지만 사회현상에서도 독자적인 규칙성을 발견할 수 있기 때문에 사회과학에서도 자연과학과 같은 방법으로 이를 설명할 수 있습니다.",P,사상체계에 대해 설명해 주세요.
33,사회과학의 접근방법에 대해 설명해 주세요.,"사회과학이 진정한 과학이 되기 위해서는 최소한 사회현상을 일반적으로 설명할 수 있어야 하며, 이론에 대한 검증이 가능해야 합니다. 또한 사회현상에 대한 객관적 입장과 함께 가치관에 대한 상대적인 상호주관성을 인정하여야 하며, 이론의 수정이 가능하여야 한다는 전제 조건을 만족하여야 합니다.",P,이론에 대해 설명해 주세요.
33,인류학에 대해 설명해 주세요.,인간에 대한 학문으로 정의할 수 있습니다. 인간은 생물학적 속성과 문화적 특징을 가진 존재로 인류학은 양 측면을 다 포괄하여 매우 광범위한 차원에서 인간을 연구합니다. 인류학의 하위 분야로 생물인류학이 있으며 문화적 존재로서의 인간에 초점을 맞추는 문화인류학도 염두에 두고 살펴봐야 합니다.,P,생물인류학에 대해 설명해 주세요.
33,인류학에 대해 설명해 주세요.,인간의 총체적인 이해를 위한 학문으로 정의할 수 있습니다. 인간의 생물학적 특성보다 문화 연구에 대한 중요성이 증대함에 따라 생물학과 구별이 이루어 졌습니다. 인간 문화의 총체적 이해를 목적으로 하고 있기 때문에 해당 문화권의 유물과 역사의 연관성을 찾는 것이 주된 목표입니다. ,F,
33,인류학에 대해 설명해 주세요.,"인류학은 사회과학의 분야로 인정되고 있지만, 사회과학적 연구방법과 다른 독특한 정성적 연구방법을 사용하고 있습니다. 인간의 인식과 문화를 파악하기 위해 설문조사를 기초로 삼아 심층 인터뷰로 보완하고 있습니다. 인간의 영역을 연구하는데 있어 연구범위가 너무 넓기 때문에 특정 개념을 중심으로 연역적으로 연구를 진행하고 있습니다.",F,
33,인류학에 대해 설명해 주세요.,인류학은 문화상대주의 관점을 기반으로 특정 문화에 대한 심층적인 연구를 목표로 삼고 있습니다. 특정 문화는 고유하고 상대적으로 평가될 수 있기 때문에 비교연구는 지양하고 있는 것이 특징입니다. 연구 대상자가 되는 사람들의 관점을 다양하게 파악하기 위해 거시적 자료에 기초하여 연구를 진행하는 경우가 많습니다.,F,
33,인류학에 대해 설명해 주세요.,"문화적 존재로서의 인간을 탐구하는 인류학은 일반적으로 사회과학의 한 분야로 간주되지만, 다른 사회과학에 비해 덜 정형화되어 있고 정량적 자료보다 정성적 자료가 핵심이 되는 경우가 많습니다. 인류학은 인간의 행위와 사고, 세계관을 개별 문화의 특정 맥락에 위치시켜 가능한 한 총체적으로 접근하고자 합니다.",P,정량적 자료와 정성적 자료의 차이점을 설명해 주세요.
33,인류학에 대해 설명해 주세요.,다양한 문화에 대한 비교연구를 통해 인간을 일반화하고 문화에 대한 이론을 도출하는 것이 인류학적 작업의 궁극적인 목표이지만 그 목표에 도달하는 방식이 대개는 귀납적이고 개별 문화의 미시적 자료에 기초하는 경우가 많습니다. 인류학적 연구에서는 현장에서 실제 진행되는 생활과 경험을 중시하며 특히 연구 대상자가 되는 사람들의 관점에서 인간의 행위와 관행들을 이해하고자 합니다.,P,귀납적 방법에 대해 설명해 주세요.
33,인류학의 접근방법에 대해 설명해 주세요.,저명한 인류학자인 클로드 레비스트로스는 인류학과 사회학이 구분되는 근거로 인류학이 가진 방법론적 특징을 거론하였습니다. 즉 연구 대상과 관련해서는 인류학이 인접 학문인 사회학과 크게 차이를 보이지 않지만 그 대상에 접근하는 방법에서는 확연한 차이를 보인다는 것입니다.,P,인류학이 대상에 접근하는 방법을 설명해 주세요.
33,인류학의 접근방법에 대해 설명해 주세요.,"현지조사는 사회과학 중 인류학에서만 사용하는 방법론으로, 연구대상의 환경에 장기 거주하면서 현지인들의 모습을 면밀히 관찰하여 기술하는 접근법을 사용하고 있습니다. 새로운 관점으로 연구대상을 총체적으로 파악하는 것을 목적으로 하고 있기 때문에, 되도록 연구대상과 접촉하지 않으면서 중층기술을 하는 것이 핵심입니다.",F,
33,인류학의 접근방법에 대해 설명해 주세요.,현지조사는 인류학의 특징적 방법론입니다. 연구대상의 환경에 장기 체류하면서 그들의 관점과 문화를 기술하는 것을 목적으로 하고 있습니다. 그러나 해당 문화권의 언어를 연구자의 언어로 번역하는 과정을 거치면서 많은 문제점이 발견되어 가능한 해당언어로 민족지를 작성하는 것을 목표로 하고 있습니다.,F,
33,인류학의 접근방법에 대해 설명해 주세요.,"인류학의 현지조사에서는 엄격한 연구방법이 요구됩니다. 참여관찰을 위해 현지사회의 삶과 일상에 능동적으로 참여하면서, 동시에 관찰을 병행해야 합니다. 때로는 연구대상자와의 면담도 이루어 지는데, 이를 위해 현지조사를 수행하기에 앞서 수 많은 문헌들을 검토하면서 인터뷰 방법을 명확히 구조화 해야 합니다 ",F,
33,인류학의 접근방법에 대해 설명해 주세요.,"현지조사가 인류학 고유의 방법론이라는 점에 이의를 제기하는 사람은 별로 없을 것입니다. 인류학적 현지조사 전통을 확고히 한 것은 영국의 인류학자 말리노프스키였습니다. 그는 현지 언어를 습득하고, 현지에 장기 체재하며, 현지인들의 일상적인 삶에 동참하면서 수행하는 연구 방법을 주창하였는데, 이상적인 체재기간은 최소한 일 년 이상이라고 보았습니다.",P,현지조사의 특징을 설명해 주세요.
33,인류학의 접근방법에 대해 설명해 주세요.,인류학적 현지조사에서 매우 중요한 연구방법은 참여관찰입니다. 참여관찰은 말 그대로 현지사회의 삶과 일상에 참여하면서 동시에 관찰을 하는 연구방법을 말합니다. 참여관찰 외에 면담도 자료를 수집하는 중요한 방법입니다. 그러나 인류학에서 활용하는 면담은 사회학이나 심리학 등에서 많이 사용하는 구조화된 면담보다는 비구조화되고 열린 형식으로 진행되는 경우가 일반적입니다.,P,열린 형식의 면담에 대해 설명해 주세요.
33,인류학의 연구영역에 대해 설명해 주세요.,"인류학의 연구영역은 매우 광범위하여 인문사회과학 중 가장 넓은 범위를 다루고 있다고도 할 수 있을 것입니다. 시간적으로는 역사 이전 시대까지, 공간상으로는 전 세계의 인간과 문화를 연구 대상으로 하며 인간의 문화적 특성뿐만 아니라 생물학적 특징도 연구합니다.",P,역사 이전 시대의 연구에 대해 설명해 주세요.
33,인류학의 연구영역에 대해 설명해 주세요.,"인류학의 연구영역은 인문사회과학 중 가장 넓은 범위를 다룬다고 평가받고 있습니다. 해당 문화권을 면밀히 이해 하기위해 역사를 가장 면밀히 검토하고 있으며, 이와 관련한 유물을 발굴하고 역사의 공백을 메꾸기 위해 노력하고 있습니다. ",F,
33,인류학의 연구영역에 대해 설명해 주세요.,"인류학의 연구영역은 초기에는 인간 전반을 다루면서 매우 넓었으나, 학문의 정교화를 위해 현지조사와 맞지 않는 생물인류학 등이 떨어져 나가면서 점차 문화인류학으로 자리잡게 되었습니다. 문화인류학 중에서는 특히 고대와 현대 인간의 접점을 찾기 위해 노력하고 있습니다.",F,
33,인류학의 연구영역에 대해 설명해 주세요.,"인류학은 인간의 심층적 이해를 위한 기초학문으로 지위를 가지고 있습니다. 특히 사회적 약자와 소수자에 대한 연구를 중심으로, 소외된 이들을 돕기 위해 노력하고 있습니다. 때문에 기존의 지배권에 대한 저항적인 문화를 연구하는데 집중하고 있으며, 빈부격차나 사각지대에 놓인 이들을 돕기위해 주도적 정책마련까지 확장시키고 있습니다.",F,
33,인류학의 연구영역에 대해 설명해 주세요.,"인간문화와 사회를 연구하는 문화인류학, 선사시대를 대상으로 하는 고고학, 인류의 진화와 현존 인간 집단의 생물학적 특성을 연구하는 생물인류학, 비교 언어연구와 언어 사용자 집단의 사회적 특성을 연구하는 언어인류학으로 구분하기도 합니다. 이런 하위 분야가 상호 대화와 그 영향하에서 인간에 대한 이해를 넓혀가는 것이 인류학의 목표라 할 수 있습니다.",P,고고학에 대해 설명해 주세요.
33,인류학의 연구영역에 대해 설명해 주세요.,"나아가 문제 해결을 위한 인류학, 즉 응용인류학적 연구가 교육, 개발, 국제원조 등등의 문제와 관련해 이루어지고 있으며 기업의 상품개발이나 마케팅 등의 영역에서도 인류학적 지식과 방법이 활용되고 있습니다. 즉 인류학은 이국적 현상을 쫒는 비현실적인 학문이 아니라 바로 현재 인간의 삶의 모습에 대한 이해를 높이고자 노력하고 있으며, 인류가 처한 여러 문제에 대한 고유의 답을 추구하고 있습니다.",P,마케팅에 활요되는 인류학적 방법에 대해 설명해 주세요.
33,문화상대주의에 대해 설명해 주세요.,"인류가 살고 있는 사회는 사회마다 특수한 문화를 가지고 있으며, 다양한 문화를 올바르게 이해하기 위해서는 그 사회의 입장에서 이해하려는 태도가 필요합니다. 문화의 상대성을 부정하는 극단적 태도는 자민족 중심주의로 자기 민족의 모든 것이 타민족의 문화보다 우월하다고 믿고 타민족의 문화를 배척하는 태도를 말합니다.",P,자민족 중심주의에 대해 설명해 주세요.
33,문화상대주의에 대해 설명해 주세요.,문화 상대주의는 그 자체로 의미와 가치를 가지는 완결될 것입니다. 따라서 해당문화를 존중한다는 것은 그것들이 그대로 진행되도록 방해하거나 간섭하지 않고 놓아두는 것입니다. 문화들 간의 상호 존중과 관용을 목표로 하고 있기 때문에 모든 가치나 기준들은 상대적이며 절대적이라는 기조를 뜻합니다.,F,
33,문화상대주의에 대해 설명해 주세요.,"문화 상대주의는 모든 것은 사회적, 문화적 구성물이며 서로 다른 문화 사이에 절대적인 가치가 있음을 전제로 하고 있습니다. 때문에 보편타당한, 언제나 옳은, 단 하나의 해석은 존재하지 않습니다. 그러나 의도치 않게 실제로 귀착되는 결론은 강자의 문화에 대한 정당화로 이어지고 있습니다. ",F,
33,문화상대주의에 대해 설명해 주세요.,문화 상대주의는 다양한 문화들의 고유성과 독창성에 대한 존중과 이해로부터 출발합니다. 모든 지식 체계에는 동등한 정도의 타당성 또는 부당성이 부여됩니다. 이는 필요한 비판적 상호작용의 가능성을 박탈하면서 필요한 지식을 현상에서 쉽게 동결 시킵니다. 이를 통해 지식의 진보와 주체적 학문의 기초가 되고 있습니다. ,F,
33,문화상대주의에 대해 설명해 주세요.,"문화인류학자인 베네딕트에 따르면 각 사회의 문화는 서로 상대적인 단면들을 가지고 있으며, 문화적 가치들은 그 사회관계적 조건에 따라 각각의 고유한 의미를 지니고 그에 따라 각기 다른 사회적 관계맺음의 원리, 즉 윤리를 형성합니다. 이는 도덕판단의 정당화 방식 또는 근거가 결국 문화적 환경의 표현이나 합리화 이상의 것이 아님을 보여줍니다.",P,베네딕트가 언급한 문화에 대해 설명해 주세요.
33,문화상대주의에 대해 설명해 주세요.,"섬너는 도덕이란 비록 형식상 한 사회의 개인적, 집단적 행위를 유발하고 지도하는 규범 기준을 포함하여 추상적 원리의 형태로 나타난다 할지라도 그 근원은 관습에 기초한다고 하였습니다. 결국 도덕적 규범 내지 가치 또한 사회적, 경험적 모든 전제와 관련된 하나의 사회현상일 뿐 결코 사회관계를 떠난 절대 불변의 보편타당한 원리는 아닌 것입니다.",P,관습에 대해 설명해 주세요.
33,사회학에 대해 설명해 주세요.,"사회학이란 인간 사회와 인간의 사회적 행위를 연구하는 학문입니다. 사회학의 창시자로 알려진 프랑스의 대표적 지식인인 오귀스트 콩트는 인간 사회도 자연세계처럼 자연과학적 방법과 동일하게 연구될 수 있다고 보고, 인간 사회를 과학적으로 탐구하는 새로운 과학의 필요성을 주장하면서 사회학을 ‘사회 질서와 진보의 법칙을 연구하는 학문’으로 명명하였습니다.",P,오귀스트 콩트에 대해 설명해 주세요.
33,사회학에 대해 설명해 주세요.,"사회학이란 인간 사회와 인간의 사회적 행위를 연구하는 학문입니다. 산업혁명으로 인해 대도시가 형성되면서 대도시의 군집생활에 대한 이해가 필요하게 되었고, 새로운 사회 과학의 필요성이 대두되었습니다. 주관적 동기나 의도를 이해하는 것이 목표이기 때문에, 사회과학에서도 주관과 인식을 파악하기 위한 정성적 방법을 주로 사용하고 있습니다. ",F,
33,사회학에 대해 설명해 주세요.,"사회학은 인간이 아닌 사회현상을 연구하기 위한 학문입니다. 때문에 거시적, 구조적 관점의 중요성을 강조하고 있습니다. 사회 관계는 인간 행위의 상위구조로, 이를 통해 하위영역인 인간의 주관적 동기나 의도 역시 파악할 수 있습니다.",F,
33,사회학에 대해 설명해 주세요.,사회학은 개별 인간이 아닌 인간집단과 사회현상을 연구하는 학문입니다. 때문에 기능주의와 구조주의에 입각하여 거시적인 관점에서 인간사회를 이해하고자 합니다. 때문에 사회학은 사회정책과 밀접하게 연결되어 있습니다.,F,
33,사회학에 대해 설명해 주세요.,"독일의 사회과학자인 막스 베버는 사회학의 주요 연구 대상을 사회적 행위로 설정하고, 사회학을 ‘사회적 행위를 연구하는 과학’으로 정의함으로써 사회적 행위자가 자신의 행위에 부여하고자 하는 주관적 동기나 의도를 이해하는 것이 사회학의 주된 과제임을 강조하였습니다.",P,막스 베버에 대해 설명해 주세요.
33,사회학에 대해 설명해 주세요.,"거시적·구조적 관점에서부터 미시적·행위적 관점에 이르기까지 여러 사회학자들의 사회학에 대한 개념 정의들을 종합하면, 사회학은 인간의 사회적 행위, 사회관계에 따른 상호작용, 집단 및 사회구조와 변동을 주된 연구 대상으로 삼아, 이를 체계적으로 탐구하는 학문으로 정의할 수 있습니다.",P,행위적 관점에 대해 설명해 주세요.
33,구조기능주의에 대해 설명해 주세요.,구조기능주의는 사회체계를 생물유기체에 비유하여 사회를 구성하고 있는 각 부분이 조화롭게 통합됨으로써 안정적으로 유지될 수 있다고 봅니다. 구조기능주의는 콩트와 스펜서로부터 뒤르켐을 거쳐 미국 사회학의 발전에 크게 기여한 탤컷 파슨스와 로버트 머튼 등에 의해 체계화 되었습니다.,P,미국 사회학의 특징을 설명해 주세요.
33,구조기능주의에 대해 설명해 주세요.,"구조기능주의는 사회 체계를 하나하나 떼어내어 살펴본 뒤 각각 개별구조들의 기능을 살펴보는 것입니다. 각각의 기능을 이해하면 사회 구조 전반에 대한 이해를 할 수 있으며, 각 기능의 고유한 특성을 구조 속에서 파악하고자 합니다.",F,
33,구조기능주의에 대해 설명해 주세요.,"구조기능주의는 구조 속에서 개별 인간 행위가 가지는 기능적 측면에 주목합니다. 개인의 상호작용과 기능은 사회구조 속에서 하나의 유기체로 작용하게 되며, 사회 전체의 조화를 이루게 만듭니다. ",F,
33,구조기능주의에 대해 설명해 주세요.,구조기능주의는 각 사회의 구조와 기능을 연구하여 보다 진보적인 사회로 이행하기 위한 인식론입니다. 특정 사회의 은폐된 구조와 기능을 파악하여 능동적으로 사회 속에서 억압된 인간을 보다 더진보한 사회구조와 기능으로 나아갈 수 있게 만듭니다.,F,
33,구조기능주의에 대해 설명해 주세요.,"구조기능주의 이론의 대표자인 파슨스는 인간 사회가 생명 유기체나 마찬가지로 상호의존되어 있는 여러 부분들로 이루어져 있고 기능적으로 통합된 하나의 체계를 이루고 있으며, 균형을 유지하려는 경향이 있다고 보았습니다. 그에 따르면, 사회체계의 각 구성요소들은 기능적 상호의존관계를 유지하여 전체 시스템의 균형 유지와 안정에 기여하고 있으며, 사회체계의 주요 기능은 하위체계인 여러 사회제도에 의하여 분담되어 있습니다.",P,사회제도의 기능에 대해 설명해 주세요.
33,구조기능주의에 대해 설명해 주세요.,"머튼은 사회제도의 기능을 체계적으로 탐색하기 위해 현재적 기능과 잠재적 기능이라는 개념을 도입하였습니다. 그에 따르면, 현재적 기능이란 각 제도의 목적 달성을 위해서 사회적으로 명백하게 인식되는 의도적인 기능을 말하며, 잠재적 기능은 제도의 목적 달성을 위해서 전혀 의도 되지도 않았고 계획적으로 고안된 바가 없이 표면적으로는 은폐되어 있는 기능을 말합니다.",P,잠재적 기능은 표면적으로 은폐되어 있다는 의미를 설명해 주세요.
33,갈등이론에 대해 설명해 주세요.,"갈등이론은 사회의 안정과 질서에 대한 합의와 통합을 강조하는 구조기능주의와 달리 사회갈등이 사회변동의 원동력이라는 마르크스의 이론으로부터 유래합니다. 대부분의 갈등이론은 사회적으로 희소한 부, 명예, 권력 등을 획득하거나 유지하기 위해서는 불가피하게 일어난다는 것을 가정합니다.",P,구조기능주의에 대해 설명해 주세요.
