CODE,Q1,A1,P/F,Q2
35,수질검사에 대해 설명해 주세요.,"상수도에서는 수원을 선정할 때, 수원의 오염이나 정화 작업을 점검 감시할 때, 수질기준에 대한 수돗물의 합격여부를 검사할 때 등에 실시됩니다. 또 보건소 등에서 우물물의 음료적부를 판정할 때에도 사용되며, 공업용 수도나 하수도에서도 각각의 목적에 따른 검사가 실시됩니다.",P,상수도에 대해 설명해 주세요.
35,수질검사에 대해 설명해 주세요.,"방법은 이화학적·세균학적·생물학적 시험의 3가지가 있습니다. 이것들은 같은 시료를 각각 다른 각도에서 독특한 방법을 써서 시험하여 최후에 각각의 결과를 종합해서 판정을 내립니다. 또한 조사할 때는 동시에 현장의 환경을 조사하는 것이 바람직하며, 이 결과들을 모아서 검토함으로써 적정한 판단이 내려지는 경우가 많습니다.",P,세균학적 시험에 대해 설명해 주세요.
35,수질검사에 대해 설명해 주세요.,수질검사란 해당 물이 어느정도의 수질을 가지고 있는지를 검사하는 것을 의미합니다. 그러나 화학적 혹은 수량적 측정으로만으로는 해당 물이 어느정도의 수질을 가지고 있는지 모르기 떄문에 검사관이 해당 물을 마셔보거나 사용하는 것으로 진행되고 있습니다,F,
35,수질검사에 대해 설명해 주세요.,수질검사의 방법은 세균학적 시험만이 있습니다. 어떠한 수질에서 살아남을 수 있는 세균을 검사를 시행할 물에 넣음으로써 해당 세균이 살아있는 기간을 통해 수질을 검사하는 방법이 세균학적 시험 수질검사입니다,F,
35,수질검사에 대해 설명해 주세요.,상수도에서 생활에 사용되는 물이 어느정도의 수질을 가지고 있는지 검사하기 위해서 수행되는 검사가 수질검사입니다. 따라서 모든 생활수도는 같은 방식을 처리하기 때문에 정수기와 수도관 화장실에서 사용되는 모든 물의 수질은 동일합니다,F,
35,수질검사종류에 대해 설명해 주세요.,"이화학적 시험은 수중의 부유물·용해성분의 종류 및 양을 측정하는 시험인데, 비교적 단시간 내에 정확한 조사가 되는 장점이 있습니다. 독물의 확인은 이 시험 이외에는 방법이 없으므로 독물오염에 관련된 검사에 있어서 중요한 검사입니다. 또 하수·공장폐수로 오염되면 각각 오염원에 특유의 성분이 증가하기 때문에 오염의 성질·양을 판단할 때도 반드시 필요한 검사입니다.",P,독물오염에 대해 설명해 주세요.
35,수질검사종류에 대해 설명해 주세요.,"세균학적 시험은 수중의 세균류, 그 중에서 특히 대장균이 배양될 수 있는 적당한 영양분·온도를 주어서 그 결과 수량이나 존재여부를 측정하는 시험입니다. 이 시험의 최대 장점은 하수·분뇨에 의한 오염을 가장 예민하게 탐지할 수 있다는 것이며 따라서 위생학적 안전성을 보증하는 가장 좋은 방법입니다.",P,대장균에 대해 설명해 주세요.
35,수질검사종류에 대해 설명해 주세요.,"수질검사의 종류로 세균학적 시험은 비교적 단시간 내에 정확한 조사가 가능하며 물 속에 독성 물질이 있는지 없는지를 검사할 수있는 유일한 수질검사 방법으로, 주로 생활수도에서 사용되는 검사 방식입니다.",F,
35,수질검사종류에 대해 설명해 주세요.,이화학적 시험은 주로 연구목적으로 수질을 검사할 때 사용하는 것으로 물 속에 들어있는 이화학적 유기체에게 적당한 영양분과 온도를 주어서 해당 수질에서 어느정도 살아남을 수 있는지 측정하는 방식으로 진행됩니다,F,
35,수질검사종류에 대해 설명해 주세요.,"생물학적 시험이란 하수,공장폐수로 오염되어있는 물의 수질을 측정하는 유일한 방법으로 각각 오염원에서 발생하는 특유의 성분을 감지할 수 있는 생물을 물에 집어넣음으로써 진행되는 검사 방식을 의미합니다.",F,
35,수질검사종류에 대해 설명해 주세요.,"생물학적 시험은 주로 현미경을 사용하여 수중생물의 종류·수를 측정하는 시험입니다. 그 결과는 생물에 의한 장애를 해결, 생물을 이용하는 처리방식에 있어서 작업관리의 적부, 처리효율의 점검·개선 등을 할 때 사용됩니다. 또 수생생물은 환경수질에 따라 종류·수가 다르다는 사실을 이용해서, 반대로 생물학적 시험의 결과에서 오탁의 정도를 판정할 수도 있습니다. ",P,생물학적 시험에 사용하는 수중생물에 대해 설명해 주세요.
35,백화현상에 대해 설명해 주세요.,"바닷물 속에 고체 상태로 석출되어 떠다니는 탄산칼슘이 입사광의 산란으로 인해 우유를 뿌려놓은 것처럼 흰색으로 보이게 되는 현상을 말합니다. 이 용출현상은 바닷물 속에 바로 석출되어 나타나기도 하고, 해양생물의 표면이나 해저 바위 등에 붙어 결정화되기도 합니다.",P,탄산칼슘에 대해 설명해 주세요.
35,백화현상에 대해 설명해 주세요.,"고체 상태의 탄산칼슘은 바닷물 속을 오래 떠다니다가 서서히 침전해 해저생물이나 해저의 바닥, 해저 바위에 달라붙게 되는데, 이 경우 눈이 내린 것처럼 온통 흰색으로 보이게 됩니다. 이 현상이 발생하는 원인에 대해서는 아직 정확히 밝혀진 것은 없고, 다만 바닷물 속에 녹아 있는 칼슘의 양 및 수온 변화에 따른 탄산칼슘의 용해도 등과 관련이 있을 것으로 추정될 뿐입니다.",P,바닷물의 수온변화 원인에 대해 설명해 주세요.
35,백화현상에 대해 설명해 주세요.,백화현상이란 투명한 물이 하얗게 변화하는 현상을 의미합니다. 주로 포유류의 몸속에서 나타나며 음식물을 섭취하여 얻어지는 수분에 젖당을 추가하여 모유로 만드는 과정에서 일어나는 현상입니다.,F,
35,백화현상에 대해 설명해 주세요.,바닷물이 아닌 모든 강가 혹은 생활수도에서 발생하는 현상으로 물이 좁은 지역을 급격한 속도로 통과하게 되면 마찰력이 발생하여 시각적으로 투명하지 않고 하얗게 보이게 되는데 이를 백화현상이라고 합니다,F,
35,백화현상에 대해 설명해 주세요.,탄산칼륨이 바닷속에 오래떠다니다면서 탄산칼륨끼리 서로 결합하게 되면 덩어리를 형성하게 되는데 해당 덩어리가 일정 크기 커지게 되면서 가시적이 되면 백화현상이라고 합니다. 주로 해수욕장 인근에서 쉽게 발견되는 현상입니다,F,
35,백화현상에 대해 설명해 주세요.,"전문가들은 이 현상이 자연현상에 따른 것이기 때문에 인위적으로 억제하는 것은 매우 어렵다는 입장을 취하고 있으나, 일반적으로 전세계적인 이상기온과 수온상승, 인공구조물에 의한 조류 소통 방해, 육지의 오염물질 유입 등 지구 환경오염과 관련이 있을 것으로 추정하고 있습니다.",P,인공구조물에 대해 설명해 주세요.
35,슬러지에 대해 설명해 주세요.,지금까지는 혐기처리에 의해 오니를 안정화한 후 탈수하여 매립하는 방법으로 처분하였습니다. 그러나 이 방법은 오니량의 증가로 인해 곤란하여 하수오니를 직접 기계탈수한 후 소각하는 방법을 취하고 있습니다. 그 밖에 습식산화 또는 가열처리등의 방법도 연구되고 있습니다.,P,슬러지 매립에 대해 설명해 주세요.
35,슬러지에 대해 설명해 주세요.,"정수오니는 탁질과 수산화알루미늄이 주성분인데 원수에 따라서 유기물을 20∼30% 함유하는 경우도 있습니다. 하수오니와 마찬가지로 98% 이상의 함수율이 있어 처리·처분이 곤란하며, 특히 수산화알루미늄의 플록을 함유하는 오니는 탈수·농축이 곤란합니다. 이 때문에 어떤 양 이상의 정수오니는 황산처리를 하여, 수산화알루미늄을 황산알루미늄으로 회수하고, 아울러 탈수성을 향상시킵니다.",P,유기물에 대해 설명해 주세요.
35,슬러지에 대해 설명해 주세요.,"슬러지란 혐기처리에 의해서  발생한 수질처리의 부산물입니다. 주로 수산화알루미늄이 주성분이며, 수용성이기 때문에 특수처리를 하지 않아도 되며, 바닷물에 방류함으로써 자연적으로 처리되는 친환경적 부산물입니다.",F,
35,슬러지에 대해 설명해 주세요.,"하수처리 또는 정수과정에서 발생하는 침전물이며, 오니와는 구분됩니다. 오니는 탁질과 수산화 알루미늄이 주성분이어서 유기물을 20~30% 함유하지만 슬러지의 경우에는 수산화칼륨이 주성분이어서 유기물이 생존할 수 없습니다",F,
35,슬러지에 대해 설명해 주세요.,"슬러지를 처리하기 위해서는 슬러지를 구성하는 수산화알루미늄을 처리하는 방식을 알아야하는데, 수산화알루미늄은 알루미늄과 수소로 화학적 처리할 수 있어 이를 재사용하여 공업재로 처리되고 있습니다",F,
35,슬러지에 대해 설명해 주세요.,"하수처리 또는 정수과정에서 생긴 침전물입니다. 오니라고도 합니다. 하수오니는 약 50%의 유기질을 함유하고 있으며, 함수율도 최초 침전오니의 96∼98%에서 활성오니의 99∼99.5%로 높기 때문에 처리하기 어렵습니다. 처리된 오니의 최종처리는 건축재료나 도로건설의 재료로 이용하는 등 각종 연구가 진행되고 있습니다.",P,활성오니에 대해 설명해 주세요.
35,폐수에 대해 설명해 주세요.,"소비생활과 산업활동을 하는 현대사회에서는 물질적 문명활동의 부산물로서 각종 폐기물이 끊임없이 배출되는데, 그 중에서 액체형태로 배출되는 것을 가리켜서 폐수라고 합니다. 폐수를 출처에 따라서 크게 나누면 가정폐수와 공장폐수로 구분됩니다. 가정폐수는 각 가정 및 가정과 유사하게 폐물질을 배출하는 공공건물·영업건물 등으로부터 배출되는 폐수입니다.",P,공장폐수에 대해 설명해 주세요.
35,폐수에 대해 설명해 주세요.,"오늘날 도시폐수의 대부분은 이러한 가정폐수입니다. 공장폐수는 각 공장으로부터 배출되는 폐수인데, 광의적으로는 산업폐수라고 하며, 모든 산업시설로부터 배출되는 폐수를 총칭합니다. 하수라는 말은 도시 하수도에 유입되는 오수를 가리키며, 액상폐기물과 빗물을 포함합니다.",P,도시폐수에 대해 설명해 주세요.
35,폐수에 대해 설명해 주세요.,"폐수란 자연적인 순환 과정 혹은 인위적인 처리과정에 의해서도 더이상 순수한 물로 돌아갈 수 없는 수질이 복구불가능 상태가 된 물을 의미합니다..폐수는 화학결합이 굉장히 복잡하고 물보다 끓는점이 월등하게 높아, 처리 불가능합니다",F,
35,폐수에 대해 설명해 주세요.,"도시폐수의 대부분은 공장폐수와 가정폐수로 구분됩니다. 폐수는 하수종말처리장에 의해서 처리과정을 거치는데, 해당 처리를 지났더라도 정수과정의 흠결이 발생할 수 있ㄱ ㅣ떄문에 자연으로 방류 후 자연의 재처리과정을 거치게 됩니다",F,
35,폐수에 대해 설명해 주세요.,"폐수는 인위적인 활동에 의해서 물이 오염되고 이로 인해 사용할 수 없게된 물을 의미합니다. 수질처리를 통해서 재사용을 할 수 있으나, 인간의 인식에 더러운 물로 오해받고 있어서 재사용에 난항을 겪고 있습니다",F,
35,폐수에 대해 설명해 주세요.,"액상폐기물의 구분이 필요하지 않았던 예전에는 상수와 비교되는 하수라는 용어를 널리 사용하여 왔으나, 최근에는 폐수라는 용어가 더 많이 사용됩니다. 폐수는 도시의 공공하수도를 통해서, 또는 직접적으로 자연수역에 배출됩니다. 어느 경우나 처리되지 않고 방류될 때 자연수역의 수질을 오염시키게 되며, 정도가 지나치면 공해를 유발합니다.",P,자연수역에 방류하기 전 필요한 조치에 대해 설명해 주세요.
35,마이크로플라스틱에 대해 설명해 주세요.,"환경을 오염시키는 작은 플라스틱 조각입니다. 일반적으로 길이 5mm 이하의 미세플라스틱을 말합니다. 형태는 구, 조각, 섬유 등 다양합니다. 2004년 영국의 리처드 톰슨 박사가 해양 환경에서 미세플라스틱이 증가하고 있다는 연구 결과를 사이언스지에 발표하면서 '마이크로플라스틱'이란 용어를 처음 사용했습니다.",P,리처드 톰슨이 언급한 마이크로플라스틱에 대해 설명해 주세요.
35,마이크로플라스틱에 대해 설명해 주세요.,"플라스틱은 자연 분해가 되지 않아 생태계 오염의 원인이 되는데, 그 중에서도 마이크로플라스틱은 식별 및 분류가 어려우며 해양생물이 쉽게 삼킬 수 있어 위험한 것으로 평가됩니다. 입자가 작을수록 이들을 섭취해 영향을 받는 생물의 범위가 확대되기 때문입니다. 마이크로플라스틱을 삼킨 해양생물은 장폐색 등의 부작용이 나타날 수 있으며 장기적으로 성장과 번식에 악영향을 받습니다.",P,장폐색에 대해 설명해 주세요.
35,마이크로플라스틱에 대해 설명해 주세요.,"마이크로 플라스틱이란 주로 공업에서 사용되는 미세한 플라스틱 소재를 의미하며, 반도체를 만들 때 주로 사용합니다. 가정용으로는 그 금액이 굉장히 비싸고 해당 플라스틱으로 만들수있는 제품이 한정적이기 떄문에 사용되고 있지않습니다",F,
35,마이크로플라스틱에 대해 설명해 주세요.,2004년 영국의 리처드 톰슨 박사가 해양에 미세플라스틱이 증가하고 있다는 사이언스지를 발표하면서 해당 해양에 버려져있는 플라스틱을 재가공하여 재사용한 제품을 마이크로플라스틱 제품이라고 불려지고 있습니다.,F,
35,마이크로플라스틱에 대해 설명해 주세요.,"아주 미세한 플라스틱을 마이크로 플라스틱이라고 합니다. 주로 해양생물이 이를 삼키고 그 생물이 먹이사슬을 거쳐 우리몸에 들어오게 됨으로써, 섭취되는 플라스틱을 의미하며 인체에는 무해한 것으로 알려져 있습니다",F,
35,마이크로플라스틱에 대해 설명해 주세요.,"마이크로플라스틱의 유해성이 알려지며 국제적으로 이에 대한 규제가 이뤄지고 있습니다. 미국은 2015년 마이크로비즈를 함유한 세정 제품의 유통을 금지하는 법안을 통과시켰습니다. 캐나다, 호주, 영국, 대만, 스웨덴 등에서도 마이크로플라스틱 규제 법안 도입을 논의하고 있습니다.",P,마이크로플라스틱 규제 법안에 대해 설명해 주세요.
35,하수도에 대해 설명해 주세요.,하수는 불결하므로 배수가 불량상태인 경우에는 전염병의 원인이 되는 등 생활환경에 각종 장애를 일으키는 원인이 되기 때문에 신속하게 시가지에서 배제하는 것이 좋습니다. 하수도라고 하면 보통 공공 하수도를 말하며 하수도관·종말처리장·유수지 배수펌프장이 있습니다.,P,하수도와 전염병에 대해 설명해 주세요.
35,하수도에 대해 설명해 주세요.,유수지 배수펌프장은 직접 하천으로 방류되지 못하는 저지대의 우수를 배제하기 위하여 설치하는 시설물로 우수를 모아 전동기 펌프로 하천으로 방류하는 것입니다. 이들 하수도는 지방자치단체에서 설치하며 이를 총칭하여 공공하수도라고 합니다. 이는 각 가정의 부엌·욕실·수세식 화장실 등에서 발생하는 오수 또는 사업장에서 사업에 기인하여 생긴 하수를 공공하수도에 내보내기 위하여 설치하는 배수설비와는 구분됩니다.,P,배수설비와 하수도의 차이점을 설명해 주세요.
35,하수도에 대해 설명해 주세요.,"하수도란 도시폐수가 순환과정을 거치기 위해서 폐수를 모으는 곳을 의미하며, 모든 도시의 폐수는 해당 지역의 단일한 하수도를 따라 이동하여 전체처리 과정을 거치게 되기 때문에 도시 당 하수도는 한개만 존재합니다",F,
35,하수도에 대해 설명해 주세요.,"하수도의 경우 공익적인 목적이 많지만, 정부에서 해당 처리시설을 운영하기 껄끄러워하기 떄문에 현재 우리나라의 대부분의 하수도는 사기업이 운영하거나 비영리단체에서 운영하고 있는 상황입니다.",F,
35,하수도에 대해 설명해 주세요.,"도시폐수 뿐만 아니라, 도시 주변부에서 발생하는 모든 폐수를 하수도를 통해 처리시설로 옮기게 됩니다. 하수도의 경우에 다양한 필터가 있어서 처리시설로 옮기기 전 크기가 큰 물질의 경우나, 쉽게 처리가능한 물질을 처리하는 기능을 가집니다",F,
35,하수도에 대해 설명해 주세요.,"공공하수도는 지방자치단체가 설치하지만 사유지 안에서는 개인이 배수설비를 설치하여 서로 그 기능을 유지합니다. 이러한 배수설비를 사설 하수도라고도 부르며, 건축물 내의 오수를 내보내는 시설인 수세식 화장실 등도 이 배수설비의 범위 안에 속합니다.",P,수세식 화장실의 배수설비에 대해 설명해 주세요.
35,회전원판법을 설명해 주세요.,"수십 내지 수백 개씩 묶은 플라스틱 원판을 물 속에 반 정도 잠기게 설치한 다음 천천히 회전시키고, 이때 자연적으로 발생하는 호기성 생물을 이용하여 하수를 정화하는 방식으로 생물학적 폐수처리의 한 방법입니다. 원판이 회전함에 따라 원판의 표면에는 미생물막이 생깁니다. 이런 상태로 계속 회전하면서 물에 잠길 때는 미생물이 유기물을 섭취하고, 물 밖으로 나오면 공기 중의 산소를 전달받아 호기성 조건에서 폐수를 처리하게 됩니다.",P,호기성생물의 역할을 설명해 주세요.
35,회전원판법을 설명해 주세요.,"미생물막이 커져서 원판에서 분리되면 하수와 혼합되며, 원판이 계속 회전하기 때문에 침전하지 못하고 부유 상태로 있다가 2차 침전지로 이동하여 침전합니다. 소요부지 및 에너지를 절감하고, 산소를 공급할 필요가 없어 설비가 단순하고 유지관리가 용이합니다. 잉여슬러지의 발생량이 적고, 농도나 유량 변화에도 덜민감하다는 장점이 있습니다.",P,슬러지에 대해 설명해 주세요.
35,회전원판법을 설명해 주세요.,회전원판법이란 폐수를 처리하는 방법 중의 하나로 물을 고속 고압으로 회전시켜서 물안의 노폐물을 분리시키는 방식입니다. 화학적 처리를 하지 않고 물리적인 방법만을 동원하는 방식이라는 한계를 지니고 있습니다,F,
35,회전원판법을 설명해 주세요.,"플라스틱 원판을 물속에 반 정도 잠기게 한다음 고속으로 회전시켜서, 하수를 정화하는 처리방식을 말합니다. 그러나 고속 회전에서 물 속에 존재하는 유기물이 스트레스를 받을 가능성이 있어 도덕적으로 문제가 되는 처리방식입니다",F,
35,회전원판법을 설명해 주세요.,"미생물과 같은 작은 물질을 페수에서 분리하는 방식으로, 주로 폐수에서 침전되지 않는 물질을 강제적으로 침전시킬 수 있습니다. 그러나 오히려 미생물보다 큰 물질을 분리할 수 없다는 한계를 지니고 있습니다",F,
35,회전원판법을 설명해 주세요.,"생물막을 이용하여 하수를 처리하는 방식입니다. 고농도 및 대규모 하수처리에는 적합하지 않으며, 온도에 큰 영향을 받는 것이 단점입니다. 생화학적산소요구량이 낮고, 비교적높은 암모니아를 함유한 침출수 처리에 이용합니다.
회전원판기는 오수 유입부, 원판부, 침전조, 처리수 유출 위어, 처리수 배출구, 슬러지 배출구로 구성되어 있습니다.",P,암모니아를 함유한 침출수의 특징을 설명해 주세요.
35,부상법을 설명해 주세요.,"물리적 폐수처리의 한 방법으로, 폐수에 포함된 고형물 입자에 공기방울을 붙여 수면 위로 떠오르게 하는 방식입니다. 밀도가 낮은 그리스 등의 기름 성분이나 섬유질을 분리 제거할 때, 화학적 응집처리 과정에서 생기는 화학적 슬러지를 농축할 때 많이 사용합니다.",P,섬유질의 특징을 설명해 주세요.
35,부상법을 설명해 주세요.,"폐수 속의 부유물질을 수면 위로 떠오르게 하여 제거하는 것입니다. 고형물 입자가 물보다 가벼워 스스로 수면 위로 떠오르는 경우를 제외하고, 공기방울로 폐수 내의 입자를 위로 떠오르게 하는 공기부상법이 주로 이용됩니다. 공기부상법은 공기방울을 발생시키는 방법에 따라 가압부상법과 감압부상법으로 나뉩니다. ",P,감압부상법에 대해 설명해 주세요.
35,부상법을 설명해 주세요.,부상법이란 화학적 폐수처리 방법을 대표하는 것을 말합니다. 폐수에 포함되어 있는 물질에 화학적 처리를 통해서 물보다 밀도를 낮게 함으로써 물에 뜨게 하여 물과 물질을 손쉽게 구분하게 해주는 방식입니다,F,
35,부상법을 설명해 주세요.,부상법이란 폐수에 존재하는 물보다 낮은 밀도를 가진 물질이 물이 폐쇄된 환경에 위치하게되면 물에 뜨기 때문에 이를 뜰채 등으로 분리하는 방식으로 가장 원시적인 방식이기 떄문에 현대에서는 사용하고 있지 않습니다,F,
35,부상법을 설명해 주세요.,폐수 속의 부유물질을 물리적으로 걸러내는 방식으로 그 과정은 폐수의 온도를 급격하게 상승시켜 물을 증발시킨 다음 부상되어 있는 물질을 걷어내는 과정을 반복하여 물을 정화하는 처리 방법입니다.,F,
35,부상법을 설명해 주세요.,"가압부상법은 폐수를 대기압의 공기로 가압한 다음 대기압에 노출시키면 이때 발생하는 공기방울이 고형물 입자에 붙어 위로 떠오르는 것인데, 용존공기부상법이라고도 합니다. 감압부상법은 폐수를 진공 상태에 노출시킴으로써 포화공기가 작은 공기방울로 튀어나와 입자에 붙어 떠오르게 하는 방식으로, 진공부상법이라고도 합니다.",P,대기압에 대해 설명해 주세요.
35,축산폐수의 처리에 대해 설명해 주세요.,"축산폐수는 안전한 방법으로 처리하지 않고 자연에 폐기·방류할 경우 수질오염, 악취발생 같은 중대한 환경오염의 원인이 됩니다. 이를 방지하기 위해서는 적정한 수의 가축을 사육하여 발생량을 줄이는 것이 가장 좋으며, 이미 발생한 것에 대해서는 폐수 중의 비료성분을 활용함으로써 환경보전과 자원의 유효이용이라는 경제적 이득을 꾀하는 것이 바람직합니다.",P,비료성분으로 활용할 수 있는 축산폐수에 대해 설명해 주세요.
35,축산폐수의 처리에 대해 설명해 주세요.,"국내의 축산관련 주요 법규로 '오수·분뇨및축산폐수의처리에관한법률'이 있는데, 이에 따르면 축산농가가 축산폐수를 퇴비화·액비화 시설 등의 자원화 시설을 통하여 자체적으로 처리하여야 합니다. 신고대상 미만의 소규모 축산농가에서 발생하는 축산폐수는 대부분 자체 퇴비화하여 농지로 환원하거나 시·군·구에서 설치·운영하는 축산폐수공공처리시설에서 수거·처리하여야 합니다.",P,액비화 시설에 대해 설명해 주세요.
35,축산폐수의 처리에 대해 설명해 주세요.,"축산폐수란 축산업에서 발생하는 폐수를  총칭하는 것으로 인위적인 행동이 전혀 들어가지 않은 폐수이기 떄문에 자연정화로서 충분히 정화될 수 있어 하수도에 이동하지 않으며, 축산업이 가지고 있는 자가적 정화처리를 통해 처리됩니다",F,
35,축산폐수의 처리에 대해 설명해 주세요.,"축산폐쑤는 대부분 가축이 발생시키는 노폐물이 주요성분을 이루기 때문에 부상법과 같은 단순한 처리방식을 거쳐서 재사용되는 경우가 많으며, 해당 처리방식으로도 인간이 섭취할 수 있는 수준의 수질이 되기 때문에 간편합니다",F,
