CODE,Q1,A1,P/F,Q2
7,교수학습의 과정에서 그 주체가 어느쪽이 되느냐에 따라 교수법의 유형이 크게 3가지로 나뉩니다. 그 중 한가지를 선택해서 설명해 주세요.,"학습자 중심형은 학습자의 흥미, 욕구, 능력이 중시됩니다. 가르치고 배우는 내용의 선택이나 방법, 절차 등은 교사와 학습자의 협동적 계획에 의해 정해집니다. 이러한 교수법은 근본적으로 학습자들의 자발적인 참여가 교수학습과정의 필수적인 요소가 됩니다. ",P,학습자들의 자발적 참여를 이끌어내기 위해 교사가 지녀야 할 태도를 설명해 주세요.
7,교수학습의 과정에서 그 주체가 어느쪽이 되느냐에 따라 교수법의 유형이 크게 3가지로 나뉩니다. 그 중 한가지를 선택해서 설명해 주세요.,내용 중심형 교수법의 특징은 교과내용의 구조가 경직되게 규정되어 있어서 교사나 학습자의 필요에 따라 수정되거나 조정되기 어렵다는 특징이 있습니다. 교과내용은 학문적인 체계로 조직되어 있으며 미리 준비된 고정적 학습계획에 따라 교수학습이 진행되며 대체로 강의하는 방식으로 이루어 집니다.,P,교과내용의 구조가 경직되어 있다는 의미에 대해 설명해 주세요.
7,교수학습의 과정에서 그 주체가 어느쪽이 되느냐에 따라 교수법의 유형이 크게 3가지로 나뉩니다. 그 중 한가지를 선택해서 설명해 주세요.,"교사 중심형은 학생이 교사가 되어 실제 수업을 해보는 것입니다. 이러한 수업을 통해 학생은 교사의 고충을 이해할 수 있고, 동시에 교사는 학생이 가진 어려움을 이해할 수 있어 상호 이해가 가능합니다.",F,
7,교수학습의 과정에서 그 주체가 어느쪽이 되느냐에 따라 교수법의 유형이 크게 3가지로 나뉩니다. 그 중 한가지를 선택해서 설명해 주세요.,학습자 중심형은 교사가 엄격한 수업 규칙을 세우고 이를 바탕으로 학생을 훈계하는 형식의 수업입니다. 학습자를 반드시 중심에 놓는다는 의미에서 학습자 중심형이라는 이름을 가지게 되었습니다.,F,
7,교수학습의 과정에서 그 주체가 어느쪽이 되느냐에 따라 교수법의 유형이 크게 3가지로 나뉩니다. 그 중 한가지를 선택해서 설명해 주세요.,"내용 중심형 교수법은 반드시 내용을 따를 필요는 없고, 교수자가 내용을 유동적으로 바꿀 수 있다는 점에서 이름을 가지게 되었습니다. 교사는 원하는 교재를 마음껏 선택한 후 학습자와 토론을 하게 됩니다.",F,
7,최신 테크놀로지의 발달이 교육에 시사하는 바를 설명해 주세요.,더 이상 최신의 테크놀로지를 학교와 수업에서 활용할 것인가 말 것인가의 문제는 논의의 대상이 되지 않습니다. 이제는 어떻게 하면 모든 학생들이 이들 테크놀로지에 장벽 없이 전면적으로 접근하고 노출되도록 함으로써 개별 학습자들의 학습을 고양시킬 것인가에 논의의 초점을 맞춰야 합니다.,P,테크놀로지를 이용하여 학습자들의 학습을 어떻게 고양시킬 수 있는지 설명해 주세요.
7,최신 테크놀로지의 발달이 교육에 시사하는 바를 설명해 주세요.,테크놀로지의 활용은 점점 더 개별화 되고 있습니다. 다수를 대상으로 하는 강의의 효율을 높이기 위한 테크놀로지 활용은 광범위한 활용 전략 중 하나로 인식됩니다. 최근의 기술 발달은 개별 학습자들의 능력과 요구에 적합한 평가와 수업을 파악하여 거의 실시간으로 이를 제공할 수 있는 기능을 구현합니다.,P,학습자와의 실시간 수업 방안을 위해 고려해야 할 사항을 설명해 주세요.
7,최신 테크놀로지의 발달이 교육에 시사하는 바를 설명해 주세요.,테크놀로지 발달은 교육 환경의 변화 이전에 개인 삶의 모든 영역에 걸쳐 영향을 미칩니다. 따라서 최신 테크놀로지를 활용한 교육은 지식 전달의 효과성과 효율성을 높이는 데에 기여할 뿐만 아니라 더 근본적으로 새롭게 펼쳐니는 삶과 직업적 영역 안에서의 기본 역량을 증진시키는데에 의미를 지닙니다.,P,지식전달의 측면에서 테크놀로지의 활용 방안에 대해 설명해 주세요.
7,최신 테크놀로지의 발달이 교육에 시사하는 바를 설명해 주세요.,"최신 테크놀로지의 발달은 교육에 부정적인 영향만을 가져왔습니다. 특히 코로나 사태 이후 대면 수업이 사실상 불가능해지면서 비대면 수업이 되었고, 비대면 수업은 학생들의 집중력 저하의 문제를 초래했습니다.",F,
7,최신 테크놀로지의 발달이 교육에 시사하는 바를 설명해 주세요.,"비대면 수업이 급속도록 발달하면서 오히려 전통적인 수업의 중요성이 대두되었습니다. 비대면으로 수업을 하되,최신 기술보다는 기존의 기술 혹은 교과서 읽기 등의 전통적인 기법을 선택하는 것이 더 효과적입니다.",F,
7,최신 테크놀로지의 발달이 교육에 시사하는 바를 설명해 주세요.,"최신 기술이 수업에 도입되면서 교사의 역할은 몹시 축소되었습니다. 특히 교사가 할 수 있는 것들을 인터넷 강의로 100% 대체 가능하기 때문에, 교사는 인터넷 강의를 재생만 하는 역할로 전락하였습니다.",F,
7,테크놀로지의 수업 및 학습을 위한 활용 방안에 대해 설명해 주세요.,개별화된 학습과 경험을 제공합니다. 최신 테크놀로지의 수업 활용은 교육적 상상력이 미치는 범위만큼이나 다양한 사례들을 생각해 볼 수 있습니다. 학습자에게 더욱 의미있고 적합한 학습 경험을 제공할 수 있습니다. 학습자들은 각자의 선호나 성향에 따라 상이한 학습 경험을 선택하고 주도해 나갈수 있습니다.,P,적합한 학습 경험의 제공이라는 의미에 대해 자세히 설명해 주세요.
7,테크놀로지의 수업 및 학습을 위한 활용 방안에 대해 설명해 주세요.,실제적 학습기회를 제공합니다. 다양한 디지털 학습 기기 및 자료들을 활용함으로써 학습자들에게 실제적인 문제를 중심으로 프로젝트를 조직하고 운영해 나갈 수 있습니다. 연구 보고서를 교사에게 제출하는 대신 소셜 미디어나 웹사이트에 게시한다면 학생들은 실제 연구자나 지역사회 공동체로부터 실제적 의견을 들을 수 있습니다.,P,실제적 학습을 위한 디지털 기술 활용 사례를 설명해 주세요.
7,테크놀로지의 수업 및 학습을 위한 활용 방안에 대해 설명해 주세요.,학습자가 스스로의 열정을 발현하고 개인적 흥미를 추구할 수 있도록 돕습니다. 공식적 교육과정과 수업 활동에서 이러한 개별적 요구를 모두 해결하기에는 한계가 있습니다. 테크놀로지의 활용은 이러한 개별적 열정과 관심을 해결하는 데 도움이 될 수 있습니다. 이를 통해 학습자들은 자기주도적 평생학습자로서의 기본소양을 갖출 수 있습니다.,P,평생학습자에 대해 설명해 주세요.
7,테크놀로지의 수업 및 학습을 위한 활용 방안에 대해 설명해 주세요.,테크놀로지의 수업을 활용하기 위해서는 모든 학생이 반드시 스마트 기기를 구축해야합니다. 이 때 스마트 기기가 없는 학생이 수업에 참여하지 못하는 경우에는 교사가 할 수 있는 것이 사실상 없습니다.,F,
7,테크놀로지의 수업 및 학습을 위한 활용 방안에 대해 설명해 주세요.,"교사가 직접 동영상을 만드는 방법과, EBS 등을 사용하는 방법이 있지만, 학생들의 만족도를 고려하여 모든 수업은 반드시 EBS에서만 진행하는 것이 바람직합니다. 교사는 출석 체크, 진도 체크만 하면 됩니다.",F,
7,테크놀로지의 수업 및 학습을 위한 활용 방안에 대해 설명해 주세요.,"가장 최신화된 수업으로는 비대면 수업이 있고, 이를 위해서는 프로그램을 컴퓨터나, 스마트폰 등의 전자기계에 설치해야합니다. 이를 도와주기 위해 교사는 매뉴얼을 단체채팅방에 공유하고 학생이 스스로 해결하기를 기다립니다.",F,
7,교사의 역할에 대해 설명해 주세요.,교사들은 단위 학교의 울타리를 넘어 지역사회 및 전 세계 교육 공동체에 책임 있는 일원입니다. 기술의 발달은 교사들로 하여금 같은 직장 동료들과의 협력 관계에만 머물게 하지 않습니다. 전 세계의 교사들과 교류하며 자신의 교육에 대한 안목을 넓히고 수업에 대한 노하우를 공유할 수 있습니다.,P,교사들의 상호 교류의 중요성에 대해 설명해 주세요.
7,교사의 역할에 대해 설명해 주세요.,교사들은 학습자들의 관심과 수업의 목표를 연결시킬 수 있는 방법과 전략을 찾아야 합니다. 기존 매체를 새롭게 활용할 수도 있고 새로운 기술을 시험적으로 적용해 볼 수도 있습니다. 특히 최신 기술은 제공하는 다양한 기능과 가능성을 활용함으로써 교사들은 기존의 매체와 방법이 구현하기 힘들었던 매력적인 수업을 설계할 수 있습니다.,P,매력적 수업에 대해 설명해 주세요.
7,교사의 역할에 대해 설명해 주세요.,교사는 더 이상 모든 관련 주제에 정통한 전문가일 필요가 줄어들게 되었습니다. 학생들은 수업 중 관련 내용을 검색할 수 있고 세계적 석학의 설명을 참고할 수 있습니다. 교사는 학생들의 정보 검색을 도와주고 정보의 신뢰성을 판단할 수 있도록 도와주는 역할을 할 수 있습니다.,P,정보의 신뢰성을 판단하는 기준에 대해 설명해 주세요.
7,교사의 역할에 대해 설명해 주세요.,"교사는 학생을 바른 길로 인도하기 위해 노력하는 직업으로, 목적을 다루기 위해서는 어떠한 과정도 중요하지 않습니다. 이를 위해 체벌은 법적으로 허용되며, 교권은 갈수록 올라가고 있습니다",F,
7,교사의 역할에 대해 설명해 주세요.,"교사는 학생들을 위해 급식을 만들어 주는 사람을 의미합니다. 특히 초등학교 담임 쌤은 반드시 여러 가지 종류의 음식을 할 수 있어야하며, 이를 위해 다양한 요리 교실을 다니는 것이 법제화 되어있습니다.",F,
7,교사의 역할에 대해 설명해 주세요.,"전통적인 교사의 역할은 갈수록 확대되고 있으나, 특히 비대면 수업이 확장되면서 교사가 해야할 역할은 대폭 감소하였습니다. 따라서 이제는 단순한 출석 체크 등의 행동만 수행하면 되는 단순 노동직으로 바뀌었습니다.",F,
7,이러닝의 등장 배경에 대해 설명해 주세요.,"지식과 정보가 사회의 핵심자원인 지식기반사회로 접어들면서 사회 전반에 걸쳐 폭발적으로 증가하는 정보를 처리하고 수집, 활용할 수 있는 전문 역량이 요구되게 되었습니다. 이와 더불어 지속적인 성장이 강종되면서 계속 교육에 대한 필요성도 증대됨에 따라 상시학습을 지원하는 이러닝이 각광받게 되었습니다.",P,상시학습에 대해 설명해 주세요.
7,이러닝의 등장 배경에 대해 설명해 주세요.,정보통신기술의 급속한 발달에 힘입어 컴퓨터 및 네트워크의 사용이 보편화 되었습니다. 시간과 공간 활용이 자유로운 인터넷 활용이 교육 환경의 변화를 가져왔으며 어린아이들도 학교에서 컴퓨터를 활용하는 데 익숙해지면서 교육에서 컴퓨터와 인터넷의 활용이 필수적 요소가 되었습니다.,P,기술이 초래한 교육환경의 변화에 대해 설명해 주세요.
7,이러닝의 등장 배경에 대해 설명해 주세요.,"사회적으로 창의적 인재, 능동적인 지식 생산자가 요구됨에 따라 문제 해결력, 분석력, 종합적 사고력 등 고차적 사고능력을 함양한 인재 육성을 교육의 목표로 삼게 되었습니다. 대량의 정보 제공이 가능한 이러닝이 이러한 고차적 사고능력 향상에 기여할 수 있을 것으로 예측됩니다.",P,능동적 학습에 대해 설명해 주세요.
7,이러닝의 등장 배경에 대해 설명해 주세요.,"이러닝의 등장 배경은 모든 학생들을 인터넷으로 통제하기 위한 빅브라더식 교육과 연관성이 있습니다. 개별 학생의 자율권은 상당히 침해당하게 되며, 이러닝을 통한 획일적인 학습이 진행됩니다.",F,
7,이러닝의 등장 배경에 대해 설명해 주세요.,"이러닝의 등장 배경은 1500년대 중세 시대를 기반으로 합니다. 전자 기기는 없었지만, 자율적으로 학습을 한 데서 이름이 유래하였으며, 2000년대 컴퓨터의 보급과 맞물려 폭발적인 성장을 기록하게 됩니다.",F,
7,이러닝의 등장 배경에 대해 설명해 주세요.,"이러닝은 코로나의 확산과 별다른 관련이 없습니다. 오히려 코로나가 촉발되므로 인해 기존에 진행되던 이러닝이 큰 타격을 입게 되었으며, 이로 인해 EBS와 같은 전통 이러닝 기반은 크게 흔들리게 됩니다.",F,
7,이러닝의 기대효과를 설명해 주세요.,"학습시간과 공간의 제약 없이 학습 콘텐츠에 접근할 수 있습니다. 언제, 어디서나, 누구나 학습이 가능합니다. 또한 다양한 유형의 학습 콘텐츠, 문자, 그림, 사운드, 비디오 등을 광범위하게 제공할 수 있으며 상시로 업데이트가 가능하기 때문에 최신의 학습내용을 지원할 수 있습니다.",P,교육에서 활용하는 다양한 학습 콘텐츠에 대해 설명해 주세요.
7,이러닝의 기대효과를 설명해 주세요.,하나의 이러닝 콘텐츠를 개발하기 위해서 내용 전문가와 설계하고 개발 전문가가 협력하기 때문에 양질의 교육 콘텐츠를 제공할 수 있습니다. 이는 학습 내용의 신뢰성과 연결됩니다. 또한 학습자 주도의 개별적이고 자율적 학습이 가능하다는 장점이 있습니다. 학습자가 다양한 학습 콘텐츠를 탐색하며 자율적으로 학습해 나가므로 자기주도적 학습이 가능합니다.,P,이러닝이 학습 콘텐츠의 신뢰성을 제공한다는 의미에 대해 자세히 설명해 주세요.
7,이러닝의 기대효과를 설명해 주세요.,"학습자들은 이러닝을 통해 다양한 학습 콘텐츠와의 상호 작용이 가능하며 네트워크를 기반으로 다양한 주체, 교수자, 동료 학습자, 외부 전문가 등과 소통하며 학습해나갈수 있기 때문에 상호작용적이며 확장적 학습이 이루어질 수 있습니다. 또한 이러닝을 통해 개별 학습자의 능력 수준을 판단할 수 있습니다.",P,확장적 학습에 대해 설명해 주세요.
7,이러닝의 기대효과를 설명해 주세요.,"이러닝의 기대효과로는 체력 저하가 있습니다. 장기간 컴퓨터 앞에 앉아 수업을 듣게 되는 학생들은 자연스럽게 기초 체력이 약해지며, 이를 방지하기 위해서 별도의 체육 수업은 필요하지 않습니다.",F,
7,이러닝의 기대효과를 설명해 주세요.,"이러닝을 하게 되면 학생과 교사간의 유대감이 강해집니다. 특히 대면 수업을 할 때 보다 적당한 거리감이 중간에 생기기 때문에, 교사는 더욱더 학생을 객관적으로 파악할 수 있게 됩니다.",F,
7,이러닝의 기대효과를 설명해 주세요.,"이러닝은 무엇보다 다음 차원의 수업을 제공하기 때문에 미래에 학생들이 훨씬 더 쉽게 전자기기를 활용한 수업에 쉽게 적응할 수 있게 됩니다. 하지만 전자 기기가 없는 학생들은 정보 격차가 발생하게 되고, 이를 해결해 줄 수 없기에 교사는 단순히 방관하는 것이 최선입니다.",F,
7,이러닝의 단점에 대해 설명해 주세요.,면대면으로 교수자와 학습자가 만나 교육이 이루어지지 않는다는 점에서 면밀한 피드백과 전인교육을 기대하기 어렵습니다. 또한 평가 과정에서 발생할 수 있는 부정행위를 엄격하게 통제하기 어렵기 때문에 공정성을 확보하기 어려우며 학력 측정과 인정이 어렵다는 단점 등이 있습니다.,P,전인교육에 대해 설명해 주세요.
7,이러닝의 단점에 대해 설명해 주세요.,"이러닝을 위해서는 교사와 학생이 관련 기기를 이해하고 조작할 수 있어야 합니다. 또한 면대면 수업에서 경험해 오던 인간접촉의 기회가 줄어들게 됨으로써 학생들의 정서적 발달 기회가 제한될 수 있으며, 장비 고장 등의 기술적인 요구를 충족해야 하는 단점이 있습니다.",P,정서적 발달 기회가 줄어드는 것을 어떻게 보완할 수 있을지 설명해 주세요.
7,이러닝의 단점에 대해 설명해 주세요.,"이러닝의 단점은 학생의 학습 속도가 상당히 빨라 교사가 따라갈 수 없다는 것입니다. 학생들의 이해도가 보통의 진도 속도보다 빠르기 때문에, 학생들은 스스로 다른 수업을 찾아야만 하고, 교사로부터 방치됩니다.",F,
7,이러닝의 단점에 대해 설명해 주세요.,"이러닝은 전통 방식의 수업에 비해 교사와의 소통이 부족하여, 이해도 확인을 위한 형성 평가가 불가능합니다. 특히 학생 모두의 학습 능력치가 평준화 되기 쉬운 이러닝에서는 수월성 교육이 불가능해집니다.",F,
7,이러닝의 단점에 대해 설명해 주세요.,"이러닝은 무엇보다 수업에 들어가는 비용이 천문학적이라는 데 있습니다. 교사가 수업을 만들기 위해서는 전문 촬영 장비가 필요하며, 이를 준비하기 위해 사비를 들이기 때문에 교사의 부담이 증가합니다.",F,
7,교수매체의 개념에 대해 설명해 주세요.,"학생들이 수업상황에서 교육내용을 정확하게 이해하고 쉽게 접근할 수 있도록 보조해 주는 기기나 자료들을 교수매체의 협의 개념입니다. TV, VTR, 영사기, 오디오, 컴퓨터 같은 하드웨어는 물론이고 비디오테이프, 녹음테이프, 컴퓨터프로그램 등 모든 시각자료, 시청각 자료 등이 해당합니다.",P,교수매체의 기기나 자료에 대해 자세히 설명해 주세요.
7,교수매체의 개념에 대해 설명해 주세요.,"교수매체의 광의의 개념은 매체를 바라보는 시각이나 관점이 넓어진 것입니다. 한정된 보조적 수단으로만 보는 개념에서 벗어나 교수학습 상황에서 교수 목표를 달성을 위해 학습자와 교수자 모두에게 사용되는 교수매체를 의미합니다. 인적자원, 전달하는 메시지 내용, 학습환경, 시설, 자원 등 모두를 포괄합니다.",P,교수매체에서 의미하는 인적자원에 대해 설명해 주세요.
7,교수매체의 개념에 대해 설명해 주세요.,"최근 들어 교수학습 상황이 면대면 학습 환경뿐만 아니라 이러닝 학습환경을 포함하게 되면서 교수매체의 역할이 크게 변하고 있습니다. 이러닝 학습환경에서의 매체는 학습내용을 전달하는 역할만이 아니라 교수자와 학습자, 학습자와 학습자 사이를 연결하는 역할이 첨가된 것입니다.",P,교수매체를 통해 어떻게 교수자와 학습자를 연결할 수 있는지 설명해 주세요.
7,교수매체의 개념에 대해 설명해 주세요.,"교수 매체란 교수님들이 사용하는 매체를 의미하므로 정기적인 월간지, 혹은 논문 등을 의미합니다. 이를 준비하기 위해 교수님들은 다양한 라인을 구축하고, 잡지 구독, 학회 참석 등을 하게 됩니다.",F,
7,교수매체의 개념에 대해 설명해 주세요.,"교수 매체란 전통적인 것과 현대적인 것으로 나눌 수 있는데, 이중에서 교과서는 가장 현대적인 매체로 분류할 수 있습니다. 교과서만으로 수업을 하는 것이 오늘날 가장 적합한 수업방식으로 알려져있습니다.",F,
7,교수매체의 개념에 대해 설명해 주세요.,"교수를 하다보면 필요한 도구를 의미하는 것으로, 가장 효과적인 것은 체벌도구인 회초리가 있습니다. 회초리를 통해 학생들에게 고전적 조건 반응을 생성할 수 있게 되고, 학생에게 즉각적인 정보 전달이 가능해집니다.",F,
7,교수매체의 교육적 기능에 대해 설명해 주세요.,정보전달 기능이란 교수매체가 교수자의 교육내용 전달을 보조적으로 돕는 것이 아니라 교육내용 자체를 전달하는 기능을 의미합니다. 교수매체를 활용할 경우 매체의 종류에 따라 전달할 수 있는 정보의 방식이나 종류가 달라질 수 있지만 시간과 공간을 초월하여 정보를 전달할 수 있고 사람보다 빠르게 전달 가능합니다.,P,교수매체가 시공간을 초월하여 정보를 전달한다는 것에 대해 설명해 주세요.
7,교수매체의 교육적 기능에 대해 설명해 주세요.,"교수매체를 통해 많은 사람에게 대량으로 정보를 전달할 수 있습니다. 효율적이고 효과적인 정보전달이 가능하다는 측면도 있습니다. 인쇄매체인 교과서, 영상자료 등을 예제로 설명할 수 있습니다. 교과서만 가지고도 다양한 정보와 지식을 얻을 수 있지만 영상자료를 통해 학습자가 원하면 언제든지 배우고 싶은 내용을 동영상을 통해 학습할 수 있습니다.",P,"교수매체의 장점을 효율적, 효과적 측면에서 설명해 주세요."
7,교수매체의 교육적 기능에 대해 설명해 주세요.,"학습경험 구성 기능이란 교수매체 그 자체가 학습자들로 하여금 학습경험을 구성할 수 있도록 도와주는 기능을 수행합니다. 즉 교수매체 자체가 학습자가 경험해야 할 즉 배워야 할 대상이라는 의미입니다. 특정 기술이나 기능을 습득하려고 피아노, 카메라, 컴퓨터 등을 사용할 때 그 매체를 사용하기 위해 먼저 기술을 습득하는 경우를 말합니다.",P,교수매체가 배워야 할 대상이라는 것이 무엇을 의미하는지 설명해 주세요.
7,교수매체의 교육적 기능에 대해 설명해 주세요.,"교수 매체의 교육적 기능에는 시각적 기능이 있습니다. 시각으로 이뤄진 교육 매체를 통해 아이들에게 교육을 하는 것으로서, 이 때 가장 유용한 매체로는 음악 cd, 말하기 듣기 등의 방법이 있습니다.",F,
7,교수매체의 교육적 기능에 대해 설명해 주세요.,"교수 매체는 상당히 제한적인 것만이 존재하며, 기본적으로 학생이 교사의 학습을 도와줄 수 있도록 사용하는 모든 것을 의미합니다. 이를 통해 교사는 학생의 요구 사항을 알 수 있게 됩니다.",F,
7,교수매체의 교육적 기능에 대해 설명해 주세요.,"가장 대표적인 교육적 기능은 훈계와 폭력입니다. 교수 매체를 통해 학습한 학생들은 패배 의식을 경험하게 되고, 다른 매체 없이 자율적으로 학습을 한 학생들에 비해 두드러지게 수동적인 모습을 보여줍니다.",F,
7,교수매체의 교육적 효과에 대해 설명해 주세요.,교수매체는 학습자의 주의집중과 동기유발에 도움을 주고 학습효과를 증진시킵니다. 교수매체는 다양한 시청각 자료들을 활용함으로써 학습자들의 오감을 자극하여 주의집중을 유발할 수 있습니다. 교수매체를 통해 학습내용을 전달받음으로써 학습에 대한 동기유발이 일어나도록 합니다.,P,교수매체의 효과 중 동기유발에 대해 자세히 설명해 주세요.
7,교수매체의 교육적 효과에 대해 설명해 주세요.,교수매체는 수업을 효율적으로 운영할 수 있도록 지원합니다. 교육내용을 전달하는 데 소요되는 시간이 적게 들고 한꺼번에 다수의 학습자들에게 제공할 수 있습니다. 한번 만들어진 교수매체는 반복하여 사용할 수 있기에 경제적인 측면에서도 효율적입니다. 교수자는 여유시간을 활용하여 학습의 촉진자로서 다양한 수업활동을 시도할 수 있습니다.,P,교수자는 교수매체를 통해 얻게된 여유시간을 어떻게 활용해야 하는지 설명해 주세요.
7,교수매체의 교육적 효과에 대해 설명해 주세요.,교수매체는 학습자의 이해를 돕기 위한 다양하면서도 풍부한 정보 채널을 제공해 줍니다. 교수매체를 활용할 경우 언어나 문자 정보뿐만 아니라 다양한 시청각 정보를 통해 학습내용을 제공할 수 있으므로 정보를 다양한 유형으로 표현하여 제공할 수 있습니다. 학습자는 언어나 문자를 통해서는 이해할 수 없었던 정보를 다른 형태의 정보를 통해 이해할 수 있습니다.,P,교수매체의 정보채널로서의 역할에 대해 설명해 주세요.
7,교수매체의 교육적 효과에 대해 설명해 주세요.,"교수매체는 교육적 효과가 사실상 결여되어있습니다. 교수 매체를 이용하는 것은 학습이 부진한 별도의 아동들을 도와주기 위해 적용하는 것이지, 비장애아동에게는 오히려 불필요한 매체일 수 있습니다.",F,
7,교수매체의 교육적 효과에 대해 설명해 주세요.,교수 매체는 학생을 훈계하는데 효과적인 교육적 효과가 있습니다. 교수 매체를 통해 수업을 받은 학생들은 그렇지 않은 학생들에 비해 교사의 말을 무비판적으로 받아드리는 경향이 생기게 됩니다.,F,
7,교수매체의 교육적 효과에 대해 설명해 주세요.,"교수 매체는 수업을 비효율적으로 운영하도록 방해합니다. 전통적인 구술식 수업은 학생들의 집중도가 최고점에 달해 즉각적인 피드백이 가능한데에 비해, 교수 매체는 교과서 등으로 학생과 교사간의 거리감이 생기게됩니다.",F,
