CODE,Q1,A1,P/F,Q2
25,킬 스위치에 대해 설명해주세요.,"물리적인 킬 스위치와 비슷하게, 킬 스위치는 소프트웨어에 통합되는 구조를 가리키는데 사용할 수 있다. 이를테면 제품을 철수시키거나 유지보수 비용이 청구되지 않은 경우나 장치가 도난당한 경우 제조업체나 라이선스 제공자가 기계를 비활성화할 수 있습니다. 악성 소프트웨어의 정지를 위한 킬 스위치를 가리킬 수도 있습니다.",P,악성 소프트웨어 정지를 위한 킬 스위치 사례를 설명해주세요.
25,킬 스위치에 대해 설명해주세요.,"킬 스위치는 스마트폰에 개인정보보호 및 도난방지 소프트웨어를 펌웨어나 운영체제에 설치해 분실된 스마트폰을 타인이 사용할 수 없도록 만드는 기능입니다, 킬스위치 기능 도입의 가장 큰 이유는 휴대폰 분실·절도 때문입니다. 이용자가 기기에서 킬스위치 기능을 사전에 설정해 놓으면 타인이 재사용을 위한 초기화가 불가합니다.",P,스마트폰 이외 킬 스위치가 필요한 분야를 설명해주세요.
25,킬 스위치에 대해 설명해주세요.,"최근 스마트폰에는 휴대폰의 분실, 도난 및 해외 밀반출로 인한 이용자 피해를 근본적으로 해결하기 위한 도난방지기술로 킬 스위치 기능을 탑재하고 있습니다. 도난 신고된 스마트폰을 소유자가 아닌 사람이 사용하려고 하면 스마트폰에서 고압의 전류가 흘러 사용하려고 했던 사람에게 전기 충격을 가하는 기술입니다.",F,
25,킬 스위치에 대해 설명해주세요.,"이동통신업계에서의 킬 스위치는 스마트폰의 도난을 방지하기 위한 기술입니다. 기기 도난시에는 기기를 잃어버린 이후 해당 기기가 와이파이에 접속되면, 원격으로 스마트폰을 사용하지 못하도록 조치를 취할 수 있습니다. 만약 이용자가 스마트폰을 되찾는다고 하더라도 정상화할 수 없습니다.",F,
25,킬 스위치에 대해 설명해주세요.,미국에서는 2015년 7월 1일 이후 생산되거나 해당 주에서 판매되는 스마트폰에는 킬 스위치가 탑재돼 있어야 합니다. 우리나라에서는 아직 스마트폰에 킬 스위치를 의무적으로 탑재해야할 의무를 제조사에 부과하고 있지 않습니다.,F,
25,분산원장기술에 대해 설명해주세요.,분산원장기술은 중앙원장기술과 반대로 중앙서버나 중앙관리자의 제어 없이 분산화된 네트워크의 각 노드들이 데이터베이스를 공유하고 계속 동기화하는 기술입니다. 블록체인 또한 분산원장기술입니다. 블록체인은 분산원장기술이지만 합의를 통한 공유 분산데이터베이스 기술이라고 정의할 수 있습니다.,P,블록체인에 대해 설명해주세요.
25,분산원장기술에 대해 설명해주세요.,"복제, 공유 또는 동기화된 디지털 데이터에 대한 합의 기술입니다. 이때 데이타들은 지리적으로 여러 사이트나, 여러 국가 또는 여러 기관에 분산되어 있게 됩니다. 즉 중앙집중적인 관리자나 중앙집중의 데이터 저장소가 존재하지 않고 기능이 동작하게 됩니다. 사용자 개인간 직접 접속 네트워크가 필요합니다. ",P,사용자 개인간 직접 접속 네트워크 이외 분산원장기술에 필요한 요소를 설명해주세요.
25,분산원장기술에 대해 설명해주세요.,분산원장기술의 한가지로 블록체인 시스템이 있습니다. 공개적 형태와 사적 형태로 운영할 수 있습니다. 모든 분산원장 기술이 분산노드간의 안전하고 올바른 합의를 달성하기 위해 블록의 체인을 만들 필요는 없습니다. 블록체인은 그런 분산원장을 구현하기 위한 하나의 데이터 구조일 뿐입니다.,P,공개적 형태로 운영되는 블록체인에 대해 설명해주세요.
25,분산원장기술에 대해 설명해주세요.,분산원장기술은 중앙화된 장치가 아닌 여러곳에 분산화된 저장 장치에 거래기록이 저장되고 합의 알고리즘을 통하여 기록에 대한 위변조를 막는 것을 말합니다. 분산원장기술은 동시간 대에 저장장치들을 수평적으로 연결한다는 점에 있어서 블록체인 그 자체와 동일합니다.,F,
25,분산원장기술에 대해 설명해주세요.,"분산원장기술이 금융에 적용된다고 해서 보안상의 위험, 법적인 위험성 증가는 발생하지 않으며, 스마트 계약을 분산원장기술과 결합하여 사용할 경우 소프트웨어 자체의 오류 혹은 의도적인 디도스(DDoS) 공격으로 스마트 계약이 무효화되는 등의 위험성을 억제할 수 있습니다..",F,
25,분산원장기술에 대해 설명해주세요.,"분산원장기술은 높은 보안성과 효율성을 가지고 있지만 분산원장기술의 도입은 기술 개발 비용, 인프라 구축 비용, 중간 구조 개발 비용, 회계감사 비용, 종이 기반 서류 관리 비용, 노동비용 등 많은 부분에서의 비용 발생으로 인해 높은 비용을 초래합니다. 분산원장기술이 금융 서비스 관련 조정 과정이나 데이터 공유를 통해 효과적인 비즈니스 운영을 가능하게 만들기 위해서는 도입을 위한 비용을 절감할 필요가 있습니다.",F,
25,QoS에 대해 설명해주세요.,"QoS는 Quality of Service의 약자로, 다른 응용 프로그램, 사용자, 데이터 흐름 등에 우선 순위를 정하여, 데이터 전송에 특정 수준의 성능을 보장하기 위한 능력을 말합니다. 서버와 클라이언트 자체적으로는 서비스 정도를 달리할 방법이 없기에 접속 라우터나 백본 라우터에서 주된 차등 서비스가 이루어집니다.",P,접속 라우터에 대해 설명해주세요.
25,QoS에 대해 설명해주세요.,"QoS는 트래픽을 생성하는 애플리케이션의 필수 동작에 맞게 라우터나 스위치 같은 네트워크 디바이스가 해당 트래픽을 전달할 수 있도록 트래픽을 조작하는 것입니다. 다시 말해, QoS는 네트워크 디바이스가 트래픽을 구별한 후에 트래픽에 서로 다른 동작을 적용할 수 있도록 해줍니다.",P,트래픽에 대해 설명해주세요.
25,QoS에 대해 설명해주세요.,"넓은 의미와 좁은 의미로 나누어 설명드리겠습니다. Qos의 넓은 의미는 서비스 품질로 번역할 수 있으며, 최종 사용자에게 제공되는 품질을 의미합니다. Qos의 좁은 의미는 컴퓨터 네트워크 상에서 데이터의 중요도에 따라 처리하는 기술을 말합니다. 네트워크 상에 흐르는 데이터의 중요도를 분류하여, 이를 기반으로 우선순위를 부여합니다.",P,데이터의 중요도를 분류하는 방법에 대해 설명해주세요.
25,QoS에 대해 설명해주세요.,"QoS는 프레임 릴레이, ATM, 이더넷 및 802.1 네트워크, SONET, IP 라우팅 네트워크 등 다양한 기본 기술을 통해 선택된 네트워크 트래픽에 더 나은 서비스를 제공하는 네트워크의 기능을 의미합니다. QoS는 애플리케이션이 데이터 처리량 용량, 레이턴시 변형, 지연 등의 측면에서 예측 불가능한 서비스 레벨을 요청 및 수신할 수 있도록 하는 기술 모음입니다.",F,
25,QoS에 대해 설명해주세요.,"QoS는 전화, 이메일, 감시 영상 등의 다양한 장비가 동일한 IP 네트워크를 사용할 수도 있으므로, 각 서 비스의 요건을 충족하기 위해 네트워크 리소스 공유 방식을 제어할 필요에 의해 도입되었습니다. 이를 위한 한 가지 방법 은 트래픽이 네트워크를 통과할 때 네트워크 라우터와 스위치를 서로 다른 종류의 서비스에 대해 동시에 작동하도록 하는 것입니다. QoS를 사용하여 다양한 네트워크 장비가 동일한 대역폭을 차지하며 동일한 네트워크에 공존할 수 있게 됩니다.",F,
25,QoS에 대해 설명해주세요.,"QoS는 시스템을 악의적으로 공격해 해당 시스템의 자원을 부족하게 하여 원래 의도된 용도로 사용하지 못하게 하는 공격입니다. 특정 서버에게 수많은 접속 시도를 만들어 다른 이용자가 정상적으로 서비스 이용을 하지 못하게 하거나, 서버의 TCP 연결을 바닥내는 등의 공격이 이 범위에 포함됩니다. ",F,
25,MEMS에 대해 설명해주세요.,"MEMS는 입체적인 미세구조와 회로, 센서와 액추에이터를 실리콘 기판 위에 집적화 시킨 것으로 소형이면서도 복잡하여 고도의 동작을 하는 시스템으로 마이크로시스템이나 마이크로머신 등으로 불리기도 합니다. MEMS는 반도체 집적회로의 구조 기술을 기본으로 하고, 전자, 기계, 광, 재료 등 다양한 기술을 융합한 미세가공 기술로 제작됩니다.",P,MEMS를 제작하는 미세가공 기술에 대해 설명해주세요.
25,MEMS에 대해 설명해주세요.,"MEMS는 나노기술을 이용해 제작되는 매우 작은 기계를 의미합니다. 나노머신은 크기가 1에서 100마이크로미터인 부품들로 구성되어 있고, 일반적인 사이즈는 20마이크로미터부터 1밀리미터까지입니다. 나노머신은 데이터를 처리하는 마이크로프로세서와, 외부 환경과 상호작용을 위한 마이크로센서 등의 부분으로 구성됩니다.",P,마이크로프로세서에 대해 설명해주세요.
25,MEMS에 대해 설명해주세요.,"MEMS의 제작은 반도체 제작기술에서 발달하였습니다. 즉, 기본적인 기술들은 물질층의 증착, 포토리소그래피를 통한 패터닝 그리고 필요한 모양형태를 제작하기 위한 에칭 등이 있습니다. MEMS의 제작에서 기본적인 블럭을 제작하는 방법으로 증착한다는 것은 몇 나노미터에서 약 100 마이크로 미터사이의 물질에 얇은 필름을 붙이는 것입니다. ",P,반도체 공정에 대해 설명해주세요.
25,MEMS에 대해 설명해주세요.,"MEMS는 한국어로는 나노머신이라는 용어로 주로 쓰며, 부피에 비해 상대적으로 큰 표면적 때문에, 정전기와 웨팅과 같은 표면 효과가 관성이나 열적질량같은 부피로 인한 효과보다 작게 작용합니다. 따라서 고전물리학 이론을 적용한 연구가 활발합니다.",F,
25,MEMS에 대해 설명해주세요.,"MEMS의 제작에서 기본적인 블럭을 제작하는 방법으로 증착한다는 것은 몇 나노미터에서 약 100 마이크로 미터사이의 물질에 얇은 필름을 붙이는 것입니다. 증착에는 물리적 증착과 화학적 증착이 있는데, 화학적 증착은 스푸터링과 진공증착이라는 기술을 사용합니다.",F,
25,MEMS에 대해 설명해주세요.,"MEMS 기술은 실리콘 혁명 이후 가장 유망한 미래기술로 주목받고 있습니다. 앞으로 반도체산업은 다기능화의 방향 보다는 집적도 증가의 방향으로 발전할 것이기 때문에, 높은 집적도로 감지, 조작, 처리, 통신 등 기능을 수행하는 SoC형태로 진전될 것이며, 이를 가능하게 하는 핵심기술이 바로 MEMS 기술입니다.",F,
25,위치기반서비스(LBS)에 대해 설명해주세요.,"위치 기반 서비스는 무선 인터넷 사용자에게, 사용자의 변경되는 위치에 따르는 특정 정보를 제공하는 무선 콘텐츠 서비스들을 가리킵니다. 무선 인터넷 사용자가 여러 위치를 이동하면서도 직접 주소나 지역 구분자를 입력하지 않아도 되며, GPS 측위 기술은 이를 가능하게 하여 무선 인터넷 서비스 접근을 용이하게 해주는 주요 요소기술 중 하나입니다.",P,GPS 측위기술에 대해 설명해주세요.
25,위치기반서비스(LBS)에 대해 설명해주세요.,"GPS 측위기술이 주요 요소기술 중 하나이지만, 위치기반서비스를 실현하는 데에 GPS와 같은 위성 기반 측위 기술만이 하위 요소기술로 사용되는 것은 아닙니다. 이동통신 네트워크에는 단말의 이동성을 관리하기 위한 고유의 위치 관리 메커니즘이 존재합니다. 이를 기반으로 한 비GPS 위치기반서비스도 다수 존재합니다.",P,비 GPS 위치기반서비스에 대해 설명해주세요.
25,위치기반서비스(LBS)에 대해 설명해주세요.,"이동통신망을 기반으로 사람이나 사물의 위치를 정확하게 파악하고 이를 활용하는 응용시스템 및 서비스를 통칭합니다. 3GPP의 TS 22.071에서는 위치 기반의 응용 제공이 가능한 네트워크를 이용한 표준화된 서비스라고 정의하고 있으며, OGC에서는 위치정보의 접속, 제공 또는 위치정보에 의해 작용하는 모든 응용 소프트웨어 서비스라고 정의합니다. ",P,위치기반서비스의 사례에 대해 설명해주세요.
25,위치기반서비스(LBS)에 대해 설명해주세요.,"위치기반서비스는 브레이킹 록 또는 브레이크의 잠김 현상을 방지하고 탑승자의 안전을 보장해 주는 브레이크 시스템입니다. 위치기반서비스의 시초는 보쉬사에서 개발한 것으로, 1929년 프랑스의 항공기 제작사에서 비행기에 도입한 것이 최초입니다.",F,
25,위치기반서비스(LBS)에 대해 설명해주세요.,"위치기반서비스는 실시간으로 발생하는 이벤트를 감지하고 분석하여 이에 대한 반응으로 서비스가 연동되는 기술입니다. 실시간 기업 환경 구축이나 유비쿼터스 서비스 환경 구축을 위한 핵심 기반 기술로, 실시간 기업 환경에서 요구되고 있는 기업 내 업무 프로세스에서 발생하는 다양한 정보를 실시간 모니터링하고 분석하여 변화에 대한 신속한 대응을 제공합니다.",F,
25,위치기반서비스(LBS)에 대해 설명해주세요.,"위치기반서비스는 공공행정, 사회복지, 보건의료, 교육, 문화 등 다양한 분야를 포괄하고 있는 개념입니다. 사회보장기본법에서는 위치기반서비스란 '국가ㆍ지방자치단체 및 민간부문의 도움이 필요한 모든 국민에게 복지, 보건의료, 교육, 고용, 주거, 문화, 환경 등의 분야에서 인간다운 생활을 보장하고 상담, 재활, 돌봄, 정보의 제공, 관련 시설의 이용, 역량 개발, 사회참여 지원 등을 통하여 국민의 삶의 질이 향상되도록 지원하는 제도'라고 정의하고 있습니다.",F,
25,WAS 에 대해 설명해주세요.,"와스는 일부에서 웹응용서버라고 지칭되며, HTTP를 통해 사용자 컴퓨터나 장치에 어플리케이션을 수행해 주는 일종의 미들웨어를 말하며, 톰캣, 제우스, 웹스피어, 제이보스, 젬스톤 등이 있습니다. 웹서버의 부하를 분산하기 위해 태어난 서버, 웹서버와 어플리케이션서버를 동시에 수행하는 서버입니다.",P,톰캣에 대해 설명해주세요.
25,WAS 에 대해 설명해주세요.,"HTML을 처리하는 웹서버를 두고 JSP나 ASP 등의 로직 부분을 담당하는 WAS 서버를 구축하여 응용 부분 및 DB 접근 부분에 있어 신속하며 효율적으로 동작하는 웹을 구축하게 됩니다. 예전에는 이 두가지를 하나의 서버에서 구동시키는 곳이 많았으며, 현재까지도 그 DB와 접속률의 규모에 따라 하나의 서버에서만 구동하거나 가상화로 사용하는 경우도 있습니다.",P,가상화로 사용하는 경우에 대해 설명해주세요.
25,WAS 에 대해 설명해주세요.,"웹과 기업의 기간 시스템 사이에 위치하면서, 웹 기반 분산 시스템 개발을 쉽게 도와주고 안정적인 트랜잭션 처리를 보장해주는 일종의 미들웨어소프트웨어 서버입니다. 클라이언트와 서버 환경에서 트랜잭션 처리 및 관리와 다른 기종 시스템 간의 어플리케이션 연동등을 주된 기능으로 하고 있습니다.",P,트랜잭션 처리에 대해 설명해주세요.
25,WAS 에 대해 설명해주세요.,동적인 처리를 담당하는 웹서버와 달리 정적인 HTML 이나 이미지를 제공하는 서버로 입니다. 웹상에서 사용하는 정적인 컴포넌트들을 올려놓고 사용하게 되며 클라이언트의 요청을 받아 HTML이나 오브젝트를 HTTP 프로토콜을 이용해서 전송합니다.,F,
25,WAS 에 대해 설명해주세요.,"DB 조회나 다양한 로직의 처리를 요구하는 동적인 컨텐츠를 제공하기 위해서 만들어진 앱 서버로, HTTP를 통해 컴퓨터나 장치에 애플리케이션을 수행해주는 미들웨어인 웹 컨테이너나 서블릿 컨테이너와는 다른 개념입니다.",F,
25,WAS 에 대해 설명해주세요.,"Web Server의 기능을 구조적으로 통합하여 처리하고자 하는 목적으로 제시되었으며, DB 접속기능이나 업무를 처리하는 비즈니스 로직 수행과 같은 정적인 컨텐츠를 처리하는 데 있어서의 성능이 Web Server와 크게 차이가 납니다.",F,
25,WPAN에 대해 설명해주세요.,"무선 WPAN는 10m 이내의 짧은 거리에 존재하는 컴퓨터와 주변기기, 휴대폰, 가전제품 등을 무선으로 연결하여 이들 기기간의 통신을 지원함으로써 다양한 응용 서비스를 창출할 수 있도록 합니다. WPAN은 랩탑 PC, PDA 등 개인 휴대형 디지털 전자기기의 발전으로 인해 이들 기기간의 네트워크화 요구에 의해 등장하였습니다.",P,10m 이내 짧은 거리이외 사용되는 통신 방식에 대해 설명해주세요.
