CODE,Q1,A1,P/F,Q2
26,대지 내에 지어질 수 있는 건물의 규모를 나타내는 비율에는 건폐율과 용적률이 있습니다. 하나를 선택해서 설명해주세요.,용적율이란 대지 크기에 비해 건물이 얼마나 해당 공간을 차지했는지를 나타내는 비율입니다. 즉 건축면적의 대지면적에 대한 비율을 나타내는 것으로 부피지표에 해당되며 평면적 규모제한에 목적을 두는 지표를 의미합니다,F,
26,대지 내에 지어질 수 있는 건물의 규모를 나타내는 비율에는 건폐율과 용적률이 있습니다. 하나를 선택해서 설명해주세요.,건폐율이란 전체 대지면적에 대한 건축 면적의 비율을 뜻하며 백분율로 표시됩니다. 건폐율이 낮을수록 건축할 수 있는 면적이 많아 건축 밀도가 낮아지며 낮을수록 건축할 수 있는 면적이 적기 떄문에 건축밀도가 높아지는 현상이 발생합니다,F,
26,대지 내에 지어질 수 있는 건물의 규모를 나타내는 비율에는 건폐율과 용적률이 있습니다. 하나를 선택해서 설명해주세요.,"대지크기 대비 건물비율을 나타내는 건폐율과 대지크기 이용비율을 나타내는 용적률은 도시계획조례가 정하는 비율을 초과해서는 안됩니다. 용적률이 낮으면 건물이 높게 올라갈 수 없고, 건폐율이 낮으면 건물 사이의 공지가 넓어지게되어 도시환경이 좋아집니다. 양호한 도시환경을 위해서는 건폐율과 용적률이 낮을수록 유리하지만, 무한정 낮게 하면 부지의 경제적 가치가 떨어지게 되어 개인의 재산권에 침해가 올 수 있습니다.",P,도시계획조례에 대해서 아는대로 설명해주세요.
26,스페이스 프로그램에 대해 설명해주세요.,스페이스 프로그램은 주택에 필요한 각 소요공간의 종류를 파악하고 적절한 공간면적을 산정하는 것을 말합니다. 이것을 간단한 도표로 작성하여 평면계획시 지침으로 삼습니다. 전체적인 규모는 물론 건축공사비용과도 관련된 것이기에 이상과 현실에 대한 적절한 접점을 찾아야 하는 업무이기도 합니다.,P,건축공사비용에서 가장 큰 포션을 차지하는 항목은 무엇인지 설명해주세요.
26,스페이스 프로그램에 대해 설명해주세요.,"스페이스 프로그램을 작성하기 위해서는 우선 기존 주택설계 관련 자료를 통해 각 공간별 적정 크기와 특성을 조사해야 합니다. 또한 거주하게 될 사용자의 특징과 요구를 정확히 파악해야 합니다. 가족구성은 어떠헥 되는지, 각 구성원 생활패턴과 공간 사용시간등을 알아야 합니다.",P,주탁설계 관련 자료에는 무엇이 있는지 설명해주세요.
26,스페이스 프로그램에 대해 설명해주세요.,"스페이스프로그램이란 개인 당 소비하는 평균 건축면적이 좁아짐에 따라, 주거공간 외에도 자신 소유의 공간이 존재하면 좋겠다는 소비자의 심리를 활용하여 공간을 대여해주는 모든 서비스를 총칭하는 용어로 이해되어 집니다.",F,
26,스페이스 프로그램에 대해 설명해주세요.,"스페이스 프로그램은 주택에 필요한 각 소유공간의 종류를 파악한 뒤, 해당 소유공간과 실제 건축물의 결과에 대한 절충안을 제시하는 프로그램으로, 모든 건축 프로세스의 계획단계에서 적극적으로 사용되고 있습니다,.",F,
26,스페이스 프로그램에 대해 설명해주세요.,스페이스 프로그램은 거주자의 성향에 따라 공간에 대한 수요가 다르기 떄문에 기준을 측정하기 어려운 상황을 해소해주게 됩니다. 정확한 계산을 통해 적정한 기준을 만들어줘서 모든 수요자의 요구를 단일하게 통합시켜주는 프로그램입니다,F,
26,스페이스 프로그램에 대해 설명해주세요.,"스페이스 프로그램은 거주자의 여러 상황에 따라 특수성과 가변성이 따르기 때문에 일반적인 통계 자료에만 의거하여 동일하게 작성할 수는 없습니다. 어떤 경우에는 거주자의 요청에 의해 특정 공간이 일반적 형태나 규모보다 확대되어 적용될 수 있습니다. 그러므로 일반적 계획 기준과 가변적 상황, 설계자의 경험등을 토대로 각 실별 면적을 산출해야 합니다.",P,가변적 상황이라 함은 무엇을 뜻하는지 설명해 주세요.
26,공간 구성요소들을 배치하는 매스 계획에서 고려해야하는 것에 대해 설명해주세요.,"지형과의 관계를 생각해야 합니다. 건물은 평탄한 지형에 배치되는 것이 기능적이며, 외부공간과의 연계에도 유리합니다. 불규칙하거나 고저차가 있는 지형에서는 그 형상과 경사를 잘 이용해 배치해야 합니다. 경사지에서는 건물을 등고선과 나란히 배치하는 것이 자연 지형을 파괴하지 않는 경제적인 방법입니다. ",P,고저차가 없는 지형에서는 무엇을 이용해야 하는지 설명해주세요.
26,공간 구성요소들을 배치하는 매스 계획에서 고려해야하는 것에 대해 설명해주세요.,"건물의 좌향을 생각해야 합니다. 특히 이를 결정함에 있어 지형 경사는 물론, 일조, 경관, 접근도로, 인접 건물등을 동시에 고려해야 합니다. 또한 실내의 쾌적한 환경을 조성하는 측면과 건물의 에너지를 절약하는 측면을 함께 염두에 두어야 합니다. 건물 내부로의 일조 확보를 위해서는 가능한 주택의 전면부가 남향으로 배치되도록 매스 계획을 해야 합니다.",P,매스계획에 대해 설명해주세요.
26,공간 구성요소들을 배치하는 매스 계획에서 고려해야하는 것에 대해 설명해주세요.,매스계획에서 고려해야 되는 점은 지형과의 관계입니다. 지형의 모습에 따라 건축물이 다르며 지형을 변화시킬 때는 막대한 돈이 들기 때문에 해당 지형을 유지할지와 변형시킬지는 매스계획에서 고려되어져야만 합니다,F,
26,공간 구성요소들을 배치하는 매스 계획에서 고려해야하는 것에 대해 설명해주세요.,"건물의 방향을 생각해야합니다. 그러나 대부분의 다가구주택의 경우 같은 건축물에 존재하더라도 어떤 방향을 바라보는지 다르기 때문에, 매스계획에서는 가구별로 방향을 고려하지 않고 같은 호수 라인을 통합하여 고려하는 것이 일반적입니다",F,
26,공간 구성요소들을 배치하는 매스 계획에서 고려해야하는 것에 대해 설명해주세요.,"매스계획에서 고려되어야 할 점은 지형과 건물의 좌향, 거주자의 전망에 대한 생각 등을 생각해야만 하지만, 지형을 제외한 것은 시간에 따라 가변적이며, 해당 건축물 주위의 새로운 건축물이 등장할 가능성이 있어 변동할 가능성이 높기 떄문에 주요 고려대상에서는 제외됩니다",F,
26,공간 구성요소들을 배치하는 매스 계획에서 고려해야하는 것에 대해 설명해주세요.,"시각적 측면을 고려해야 합니다. 거주자의 전망과 조망을 내포합니다. 전망이란 바라다보는 경치를 통칭하며, 조망은 한정된 전망으로 정교하게 인위적으로 통제하여 보이는 시각적 열린 구조를 말합니다. 한편 외부에서 보이는 건물의 시각적 정면성을 부각시키기 위해서는 건물 축이 전면도로와 평행하도록 하여 넓은 면이 정면으로 형성되게 해야 합니다.",P,조망과 전망의 차이를 설명해주세요.
26,희랍 신전 건축의 3대 기둥 양식 중 하나를 선택해서 설명해주세요.,"도리아식에 대해 설명드리겠습니다. 그리스 미술양식의 하나로 간소한 장중미가 특징입니다. 기둥은 기반부가 없는 형상이며, 수직방향의 흠은 매우 얕고 모서리는 각을 이루고 있습니다. 본래 목조건축양식을 석조건축에 응용한 것이라고 하는데, 아폴로, 파르테논, 헤라신전등이 대표적 도리아식 건축물입니다.",P,본래의 목조건축양식에 대해 설명해주세요.
26,희랍 신전 건축의 3대 기둥 양식 중 하나를 선택해서 설명해주세요.,"이오니아식에 대해 설명드리겠습니다. 신전의 기둥과 엔터블레이쳐 형상은 특징이 3대로 구분되는 바, 그 각 부분의 비례는 기둥의 반지름을 기준으로 일정한 비례를 가지고 있습니다. 이 중 이오니아식은 이오니아 민족에 의해 창시된 것으로 도리아식과 비교하면 외관이 섬세하고 초반이 있으며 주두는 궁륭으로 되었으며 소벽은 하나의 평면이고 박육 조각이 되어 있습니다.",P,일정한 비례라고 함은 몇 대 몇을 의미하는지 설명해주세요.
26,희랍 신전 건축의 3대 기둥 양식 중 하나를 선택해서 설명해주세요.,"도리아식은 기원전 5세기 중엽부터 4세기 중엽에 걸쳐서 생겨난 양식으로, 이오니아 양식이 변형된 양식으로 고려되고 있습니다. 도리아식 기둥머리의 유품으로서 가장 오래된 것은 바사이의 아폴론 신전 유적에서 발견된 한 보기입니다",F,
26,희랍 신전 건축의 3대 기둥 양식 중 하나를 선택해서 설명해주세요.,이오니아식이 있습니다. 이오니아식은 그리스 미술양식의 하나로 간소한 장중미가 특징입니다. 기둥은 기반부가 없는 형상이며 수직방향의 흠은 매우 얕고 모서리는 각을 이루고 있습니다. 본래 목조건축양식을 석조건축에 응용한 양식입니다,F,
26,희랍 신전 건축의 3대 기둥 양식 중 하나를 선택해서 설명해주세요.,코린트식이 있습니다. 신전의 기둥과 엔터블레이쳐 형상은 특징이 삼대로 구분되는 바 그 각부분의 비례는 기둥의 반지름을 기준으로 일정한 비례를 가지고 있습니다. 이중 코린트 식은 코린트 민족에 의해 창시된 것을 의미합니다,F,
26,희랍 신전 건축의 3대 기둥 양식 중 하나를 선택해서 설명해주세요.,코린트식에 대해 설명드리겠습니다. 기원전 5세기 중엽부터 4세기 중엽에 걸쳐서 코린트 양식이 생겨났습니다. 코린트 양식은 이오니아 양식의 일종의 변형이라고 보아도 좋습니다. 코린트식 기둥머리의 유품으로서 가장 오래된 것은 바사이의 아폴론 신전 유적에서 발견된 한 보기입니다.,P,코린트식과 이오니아 양식과의 차이점에 대해 설명해주세요.
26,냉매에 대해 설명해주세요,"냉매란 넓은 의미에서 냉각작용을 일으키는 모든 물질을 가리킵니다. 주로 냉동장치, 열펌프, 공기조화장치 및 소온도차 열에너지 이용기관 등의 사이클 내부를 순환하면서 저온부에서 증발함으로써 주위로부터 열을 흡수하여 고온부에서 열을 방출시키는 작동유체를 가리킵니다. 대표적인 냉매로는 암모니아, 프레온이 있습니다.",P,대표적인 냉동장치에는 무엇이 있는지 설명해주세요.
26,냉매에 대해 설명해주세요,"냉매에는 1차냉매와 2차냉매가 있습니다. 1차 냉매는 증발기가 직접 냉각시키는 냉각기인 직접팽창식 냉각기에 사용되는 냉매이며, 암모니아, 프레온 등이 여기에 해당합니다. 2차 냉매는 먼저 액체를 냉각시킨 다음 그 액체를 이용하여 냉각 작용을 하는 간접냉동법에 쓰이는 냉매를 말합니다.",P,직접팽창이란 무엇인지 설명해주세요.
26,냉매에 대해 설명해주세요,"냉매란 히트펌프에 포함되어 냉장고, 냉동고,에어컨에서 온도조절을 가능하게 되는 요소입니다. 냉매를 사용하는 냉장고를 예로 들어서 냉매가 온도조절에 직접적으로 관여하는데 냉매가 하나의 사이클을 돌아 온도조절하는 방식으로 운용됩니다. 그러나 현재는 자기장을 이용한 냉장고가 등장하면서 냉매를 사용하고 있지 않습니다.",F,
26,냉매에 대해 설명해주세요,"냉매란 넓은 의미에서 냉각 작용을 도와주는 효소의 개념입니다. 주로 냉동장치, 열펌프, 냉각수에서 열에너지를 흡수하여 저온을 유지하게 해주는 것으로 대표적으로 프레온이 있으며 현재는 자기장을 통해 냉매를 생성하기도 합니다",F,
26,냉매에 대해 설명해주세요,냉매는 1차 냉매와 2차 냉매로 구별됩니다. 1차 냉매는 액체를 냉각 시킨 뒤 그 액체를 이용하여 냉각작용을 하는 간접냉동법에 쓰이는 냉매이며 2차 냉매는 증발기가 직접 냉각시키는 냉각기인 직접팽창식 냉각기에 사용됩니다,F,
26,냉매에 대해 설명해주세요,"냉동의 기본 원리는 액체에서 기체로 기화하면서 열을 흡수하고, 이 과정에서 주변 온도가 급격히 떨어지며 차가워지는 것인데, 여기에 사용되는 것이 바로 '냉매'입니다. 냉매를 이용한 기계의 일반 구성 요소로는 지속 순환을 위한 압축기, 액화열 방출을 위한 응축기, 냉매가 액체에서 기체로 변하는 증발기가 있습니다. ",P,응축의 원리에 대해 설명해주세요.
26,단면도에 대해서 설명해주세요.,건물을 수직으로 자른 도면입니다. 각 층의 수직고저와 내외부 마감재의 구성을 표시합니다. 절단선 양 끝에는 시선 방향이 화살표로 표시되고 그 화살표에 도면 일련번호를 붙이기도 합니다. 단면도의 굵은 선은 절단된 구조체의 단면 외곽을 그리고 가는선은 절단되지 않은 구조체의 입면선을 그리는데 사용합니다.,P,화살표에 도면 일련번호를 붙이는 이유에 대해 설명해주세요.
26,단면도에 대해서 설명해주세요.,"물품과 건물등을 수직으로 잘라 그 단면을 나타낸 것입니다. 내부구조를 표시하기 위해 물체의 전면 또는 밑부분을 절단 제거한 모양을 투상도로 나타낸 것이기도 합니다. 백분의 일, 이백분의 일의 축적과 평면도 입면도와 같이 작성하기도 하나 보통 더 큰 축적의 단면상세도를 작성하는 것이 일반적입니다.",P,투상도와 평면도의 차이에 대해 설명해주세요.
26,단면도에 대해서 설명해주세요.,단면도란 건물의 평면적인 모습을 보여주는 그림으로 인테리어나 건축을 할 때 청사진을 제공하는 기능을 합니다. 그러나 단면도의 경우 전문가의 숙달된 기술의 일종이기 떄문에 일반인이 해석할 수 없다는 단점을 갖고 있습니다,F,
26,단면도에 대해서 설명해주세요.,단면도는 물픔과 건물들을 직접적으로 잘라서 수평으로 나타내는 그림입니다. 주로 외부구조와 내부구조의 조화를 파악하기 위해서 사용되며 한번 건물을 자르면 복구하기 어렵기 떄문에 건축 중반에 만드는 것이 일반적입니다,F,
26,단면도에 대해서 설명해주세요.,"단면도는 축적에 따라서 평면도의 크기가 각기 다르며, 입체적인 구성으로도 표현할 수 있습니다. 그러나 단면도는 그 기호가 명확하게 통일되어 있지 않아서 단면도 디자이너의 재량에 따른 해석이 가능합니다.",F,
26,단면도에 대해서 설명해주세요.,"단면도는 평면도에 표시할 수 없는 건물의 입체적 성질을 표현하기 위한 투상도입니다. 고저, 단면구조, 각종설비계통의 안배 처리방식을 수직방향에서 표시하는 것을 목적으로 합니다. 절단방향에 따라 종단면도와 횡단면도가 있습니다. 단면의 위치 및 자른 자리의 방향은 평면도에 명시돼 있는 것이 편리합니다.",P,절단방향을 횡방향과 종방향으로 상이하게 설정하는 이유를 설명해주세요.
26,건축에서 사용되는 댐퍼에 대해서 설명해주세요.,"덕트 또는 공기조화기내에서 유동하는 유체의 양을 조절하거나 차단하는 기능을 갖습니다. 움직이는 날개를 가진 기구의 총칭이기도 합니다. 유체의 유동방향을 바꾸어 주는 부가적 기능을 가진 것 또한 존재합니다. 덕트 중간에 설치하며, 댐퍼는 종류별로 기능이 다르므로 위치와 수량을 확인하고 천장마감 전에 반드시 점검을 완료해야 합니다.",P,덕트에 대해 설명해주세요.
26,건축에서 사용되는 댐퍼에 대해서 설명해주세요.,"덕트내에 설치하여 송풍량을 조절하는 공기조절판입니다. 덕트가 방화벽 방화구획을 관통할 때 그 부분에 방화 댐퍼를 부착합니다. 순환하는 공기의 방향, 속도, 양을 조절하기 위해 덕트내에 설치된 수동 혹은 자동식 장치를 통칭하는 용어이기도 합니다. 회전식 댐퍼, 승강기 댐퍼등의 종류가 존재합니다.",P,회전식 댐퍼에 대해 설명해주세요.
26,건축에서 사용되는 댐퍼에 대해서 설명해주세요.,"댐퍼란 내부에서 부유하거나 흘러오는 공기의 양을 조절하거나 차단하는 기능을 합니다. 주로 환풍기를 통해 익숙하게 댐퍼를 파악하기도 하며, 유체의 유동방향을 바꾸어주는 기능도 하며, 기체 이외에는 통과할 수 없는 기능을 합니다",F,
26,건축에서 사용되는 댐퍼에 대해서 설명해주세요.,"덕트 내부에 설치하여 송풍량을 조절하는 공기조절판입니다. 그러나 그 종류에 따라서 액체나 고체 역시 조절할 수 있기 때문에 활용가치가 크며, 최근에는 공기청정기나 에어컨에도 댐퍼를 삽입하는 경우를 자주 볼 수 있습니다.",F,
26,건축에서 사용되는 댐퍼에 대해서 설명해주세요.,"댐퍼는 기능적으로 분류할 수 있는데, 스모크와 방화댐퍼가 있습니다. 이는 연기가 발생하거나 화재가 일어났을 것이라 예측된 경우 공기의 진입을 차단하여 화재를 진압하는 역할을 하지만, 가격이 비싸 대부분의 건축물에서 찾기 힘듭니다",F,
26,건축에서 사용되는 댐퍼에 대해서 설명해주세요.,"댐퍼는 공조기의 시작점에서 부터 각 덕트의 가지관, 실내에 인접한 덕트 및 덕트시스템에 많이 사용됩니다. 거의 비슷한 형태에 비해 여러가지의 다양한 기능적 분류가 요구 됩니다. 댐퍼의 다양한 기능을 크게 두가지로 분류 한다면, 폐쇄적기능과 조절기능으로 나뉘게 됩니다. 폐쇄형 댐퍼의 대표적 예는 스모크와 방화 댐퍼가 있습니다.",P,공조기의 시작점에 위치한 요소를 설명해주세요.
26,공간 구성시 조닝에 대해 설명해 주세요,"건물의 윤곽이 대략 경정되고 나면 해당 공간에 대한 전반적인 구획을 시도하면서 평면 구성의 단계로 나아갑니다. 공간의 사용 목적이나 사용시간, 사용 빈도, 사용자의 특성이나 행위 등을 고려하여 전체 실내공간을 특정한 성격이나 기능에 따라 몇 개의 생활권역으로 구획하는 것을 조닝이라고 합니다.",P,평면 구성 단계에 대해 설명해주세요.
26,공간 구성시 조닝에 대해 설명해 주세요,"조닝이란 주거공간을 구체적으로 계획하기 전에 용도가 비슷하거나 같은 성격을 지닌 공간끼리 묶어서 구분하는 것을 말합니다. 주거공간을 조닝하는 방법은 성격에 따라 사회적 공간, 개인적 공간, 가사작업공간으로 조닝하는 방법, 공간 사용자에 따라 부부공간, 자녀공간등으로 조닝하는 방법등 다양하게 존재합니다. ",P,부부공간과 자녀공간이외 어떤 공간이 있는지 설명해주세요.
26,공간 구성시 조닝에 대해 설명해 주세요,공간 구성시 전반적인 구획을 하는 단계에서 조닝을 사용합니다. 주로 사용자의 취향을 고려하여 실내 공간을 디자인하는 행위이기 때문에 소비자가 곧 디자이너가 될 수 있는 인터랙티브 건축 요소로 평가받고 있습니다,F,
26,공간 구성시 조닝에 대해 설명해 주세요,"조닝이란 주거공간에서 거주자가 어떤 동선을 띌것인지를 예측하여 제품이나 가구를 배치시키는 일련의 활동을 가리킵니다. 따라서 조닝을 하기 위해서는 건축가와 긴밀한 교류가 존재해야 하기 떄문에, 대부분 지인이나 친인척이 조닝을 주도합니다",F,
26,공간 구성시 조닝에 대해 설명해 주세요,조닝이란 주거공간을 구체적으로 계획한 후에 소비자의 취향을 고려하여 비슷한 성격을 가진 공간을 재배치하는 것으로 일련의 건축 수정과정이라고 이해될 수 있습니다. 주거공간을 조닝하는 방법은 통일되어 있기에 주거공간 이외의 건축에서 많이 사용되고 있습니다,F,
26,공간 구성시 조닝에 대해 설명해 주세요,"조닝을 구체화하면서 동시에 검토해야 할 사항은 거주자의 움직임을 나타내는 동선입니다. 동선 계획은 이동을 위한 움직임이 효율적이고 합리적으로 이루어지기 위한 계획으로서 움직임에 대응해 공간을 배치하는 것을 말합니다. 이용자 각각의 동선을 검토하며, 방문객 혹은 외부인의 동선까지도 고려해야 합니다.",P,동선이 없는 구획은 어떻게 계획하는지 설명해주세요.
26,건축설계시 평면대안을 왜 검토해야 하는지 설명해주세요.,"지금까지 검토하고 분석한 내용이 평면계획에 모두 들어 있어야 하며, 거기에 설계자의 새로운 개념적 특성이 공간에서 실제로 표현되어야 합니다. 부지의 특성, 주변의 맥락, 환경적 요소는 물론 거주자 라이프스타일과 니즈까지도 빠짐없이 반영하여 어느하나 문제 없는지 검토해야 합니다.",P,라이프스타일을 반영한 건축 사례에 대해 설명해주세요.
26,건축설계시 평면대안을 왜 검토해야 하는지 설명해주세요.,"평면대안을 잡다보면 특정한 부분은 강조되는데 비해 어떤 부분은 문제점을 안고있는 대안이 만들어질 수 있습니다. 이럴 때 해결되지 않는 부분을 무시하거나 중요하지 않은 것으로 여겨서는 곤란합니다. 모든 공간계획에는 해결해야 하는 다양한 제약조건이 있으며, 제약조건이 모두 해결되는 대안을 마련해야 합니다.",P,제약조건의 대표적인 종류에 대해 설명해주세요.
26,건축설계시 평면대안을 왜 검토해야 하는지 설명해주세요.,"건축설계시 평면계획은 지속적으로 변동하며, 건축이 진행되는 와중에도 소비자의 취향이나 라이프스타일에 따라서 변화하기 떄문에 건축 설계시 그 진행 전후 상관없이 지속적으로 평면 대안을 수정해야하기 때문입니다.",F,
26,건축설계시 평면대안을 왜 검토해야 하는지 설명해주세요.,평면대안을 잡다보면 공간에서 주거자가 자주 방문하는 공간이나 혹은 주거자 취향에 맞지 않는 공간이 생기기 마련입니다. 따라서 지속적으로 평면 대안을 수정함으로써 전자는 낮추고 후자는 높이는 과정이 필요하기 떄문에 지속적인 검토가 필요합니다,F,
26,건축설계시 평면대안을 왜 검토해야 하는지 설명해주세요.,"검토되고 분석된 평면대안이 존재하더라도, 해당 건축에서 계획이 틀어지거나 변경점이 발생하는 경우를 대비해야하기 때문에 건축 설계시 평면대안은 항시적으로 검토되어야 하며, 건축이 마무리될 떄까지 그 과정이 멈춰서는 안됩니다",F,
26,건축설계시 평면대안을 왜 검토해야 하는지 설명해주세요.,"어떤 대안이 가지고 있는 한두가지의 좋은 점에 매료되어 대안의 문제점을 제대로 해결하지 못하는 잘못을 범하지 않기 위해서입니다. 다양한 각도에서 평면계획에 대한 생각을 해 나가며 몇가지의 대안을 잡아야 합니다. 이런 숙고의 검토과정 없이 진행할 경우, 막바지에 가서 막대한 자원손실을 초래할 수 있습니다.",P,막대한 자원손실에 대해 상세히 설명해주세요.
